time,p_tank,p_inj,p_comb
4154.445,-853.2086993333263,-1660.7557100000326,102.84952033333248
4154.4475,-853.2508066666545,-1661.6636516666972,102.56740066666777
4154.45,-853.253438666657,-1662.4136906666993,102.24527900000103
4154.4525,-853.0376379999875,-1662.7163380000275,101.95894866666835
4154.455,-853.0034256666588,-1661.1609946666906,101.67051300000166
4154.4575,-852.7744666666568,-1658.7398170000254,101.36944499999906
4154.46,-852.571824666656,-1656.7160280000264,101.09153599999846
4154.4625,-852.4665559999878,-1655.9344086666902,100.86626133333193
4154.465,-852.4533973333193,-1656.8055063333518,100.61361666666731
4154.4675,-852.4533973333193,-1657.2160536666865,100.36939333333478
4154.47,-852.4481336666504,-1657.197631666685,100.1146433333323
4154.4725,-852.3665506666526,-1654.9712006666853,99.87673633333374
4154.475,-852.0954839999865,-1653.2605860000165,99.63461866666718
4154.4775,-851.8033636666524,-1651.8947260000123,99.40302800000258
4154.48,-851.6744096666574,-1652.30001033335,99.18617466666814
4154.4825,-852.000742333328,-1653.1605810000096,98.99458566666969
4154.485,-852.0296913333315,-1652.8342483333467,98.78404866666921
