time,mass
4145.5025,68.8795629999998
4145.505,68.85714600000016
4145.5075,68.8710446666669
4145.51,68.86521633333372
4145.5125,68.86297466666728
4145.515,68.86118133333414
4145.5175,68.83383233333443
4145.52,68.85804300000066
4145.5225,68.87866700000062
4145.525,68.85938833333397
4145.5275,68.87239033333414
4145.53,68.84459300000114
4145.5325,68.83966133333452
4145.535,68.85894000000117
4145.5375,68.83069433333439
4145.54,68.83024600000111
4145.5425,68.80603533333439
4145.545,68.8185890000008
4145.5475,68.82890100000077
4145.55,68.78899833333416
4145.5525,68.78541166666788
4145.555,68.7876533333348
4145.5575,68.83607466666824
4145.56,68.83831633333466
4145.5625,68.81186400000102
4145.565,68.76971933333455
4145.5675,68.71546966666793
4145.57,68.73340366666817
4145.5725,68.74819900000148
4145.575,68.70201933333446
4145.5775,68.69125900000071
4145.58,68.6630130000005
4145.5825,68.62355866666718
4145.585,68.61638500000021
4145.5875,68.61503999999987
4145.59,68.6293869999999
4145.5925,68.63835366666656
4145.595,68.63387033333323
4145.5975,68.60024433333311
4145.6,68.59934766666653
4145.6025,68.54689133333304
4145.605,68.56034166666602
4145.6075,68.55765133333237
4145.61,68.54778799999913
4145.6125,68.56975699999893
4145.615,68.54599466666551
4145.6175,68.51505866666557
4145.62,68.47022399999891
4145.6225,68.52985399999889
4145.625,68.58679399999868
4145.6275,68.59082899999824
4145.63,68.54958099999786
4145.6325,68.50429799999789
4145.635,68.48950266666458
4145.6375,68.51147166666487
4145.64,68.49488299999794
4145.6425,68.5455459999978
4145.645,68.50205633333098
4145.6475,68.49264133333102
4145.65,68.46977566666465
4145.6525,68.4805359999984
4145.655,68.53254433333204
4145.6575,68.51685233333167
4145.66,68.53478633333192
4145.6625,68.52581933333228
4145.665,68.49488333333235
4145.6675,68.49264166666543
4145.67,68.47963966666575
4145.6725,68.48098466666609
4145.675,68.48188133333267
4145.6775,68.4791909999995
4145.68,68.46080899999991
4145.6825,68.42583833333337
4145.685,68.40924933333348
4145.6875,68.41731966666703
4145.69,68.44511700000051
4145.6925,68.44466866666674
4145.695,68.46305100000026
4145.6975,68.41418133333354
4145.7,68.39176400000045
4145.7025,68.40700766666754
4145.705,68.37965866666782
4145.7075,68.40611100000145
4145.71,68.37652033333482
4145.7125,68.39714400000133
4145.715,68.4043176666683
4145.7175,68.37114000000196
4145.72,68.37607200000203
4145.7225,68.35813800000227
4145.725,68.41821633333554
4145.7275,68.4415303333352
4145.73,68.43256333333508
4145.7325,68.46529233333519
4145.735,68.41687100000175
4145.7375,68.41328433333499
4145.74,68.4253896666681
4145.7425,68.44691033333511
4145.745,68.44108166666847
4145.7475,68.40028233333481
4145.75,68.42583800000139
4145.7525,68.41552633333437
4145.755,68.43346000000068
4145.7575,68.46663733333408
4145.76,68.45273866666733
4145.7625,68.45453200000047
4145.765,68.43211500000034
4145.7675,68.43256333333412
4145.77,68.42135466666757
4145.7725,68.39490233333441
4145.775,68.36486333333451
4145.7775,68.34558466666786
4145.78,68.38414233333461
4145.7825,68.3393080000009
4145.785,68.34827466666756
4145.7875,68.29895666666756
4145.79,68.29626633333392
4145.7925,68.32540866666677
4145.795,68.38817700000024
4145.7975,68.39131566666669
4145.8,68.37427833333349
4145.8025,68.33527233333346
4145.805,68.3065783333334
4145.8075,68.32496066666694
4145.81,68.32720233333384
4145.8125,68.31106166666723
4145.815,68.29536966666734
4145.8175,68.2967146666672
4145.82,68.29178300000058
4145.8225,68.38190033333424
4145.825,68.3554480000011
4145.8275,68.3953506666682
4145.83,68.34872266666838
4145.8325,68.35724133333521
4145.835,68.3796586666683
4145.8375,68.39355733333505
4145.84,68.37921000000206
4145.8425,68.36037966666869
4145.845,68.32361533333508
4145.8475,68.31285500000182
4145.85,68.32765033333514
4145.8525,68.34872266666838
4145.855,68.34110100000156
4145.8575,68.36889833333504
4145.86,68.37562366666825
4145.8625,68.41149133333481
4145.865,68.46080933333481
4145.8675,68.46036100000153
4145.87,68.40386933333454
4145.8725,68.38100366666768
4145.875,68.35455133333404
4145.8775,68.35410300000076
4145.88,68.37607166666761
4145.8825,68.34199733333419
4145.885,68.3074746666675
4145.8875,68.35051600000055
4145.89,68.36172466666709
4145.8925,68.36262133333366
4145.895,68.36844966666686
4145.8975,68.3249603333335
4145.9,68.37651999999993
4145.9025,68.36889799999966
4145.905,68.39579866666608
4145.9075,68.35903433333247
4145.91,68.32137333333279
4145.9125,68.2536733333327
4145.915,68.26802066666569
4145.9175,68.27250399999903
4145.92,68.29805966666609
4145.9225,68.29985299999923
4145.925,68.29940466666545
4145.9275,68.285954333332
4145.93,68.3231669999984
4145.9325,68.34468766666492
4145.935,68.34065266666488
4145.9375,68.29671499999822
4145.94,68.25322566666485
4145.9425,68.22094499999851
4145.945,68.2030113333322
4145.9475,68.2083913333326
4145.95,68.2025629999994
4145.9525,68.19538933333291
4145.955,68.1626603333328
4145.9575,68.1626603333328
4145.96,68.23977599999925
4145.9625,68.22363566666608
4145.965,68.22453233333314
4145.9675,68.20570199999977
4145.97,68.20032199999987
4145.9725,68.1779046666663
4145.975,68.08420033333338
4145.9775,68.09854733333341
4145.98,68.07837200000019
4145.9825,68.06223166666702
4145.985,68.05147133333327
4145.9875,68.07657866666656
4145.99,68.08240700000025
4145.9925,68.13575999999982
4145.995,68.12455133333279
4145.9975,68.155935666666
4146.0,68.15728066666634
4146.0025,68.15100366666641
4146.005,68.09182200000019
4146.0075,68.08375166666714
4146.01,68.0833030000004
4146.0125,68.13396600000075
4146.015,68.08688966666766
4146.0175,68.0882346666675
4146.02,68.09989166666735
4146.0225,68.09496000000023
4146.025,68.11737733333332
4146.0275,68.12320599999997
4146.03,68.13575966666637
4146.0325,68.13979466666642
4146.035,68.1236539999998
4146.0375,68.10392666666642
4146.04,68.08599299999963
4146.0425,68.0949596666663
4146.045,68.07837099999936
4146.0475,68.03443299999927
4146.05,68.07702599999902
4146.0525,68.07164599999912
4146.055,68.1146869999992
4146.0575,68.09630466666567
4146.06,68.0927179999994
4146.0625,68.08778599999933
4146.065,68.08330266666599
4146.0675,68.03532966666631
4146.07,68.08644099999995
4146.0725,68.02725933333325
4146.075,67.99766866666663
4146.0775,67.98197666666674
4146.08,67.97300966666663
4146.0825,67.92010499999985
4146.085,67.90396466666668
4146.0875,67.91562166666651
4146.09,67.95238599999963
4146.0925,67.92817533333292
4146.095,67.90889633333282
4146.0975,67.9120346666663
4146.1,67.90844766666656
4146.1025,67.93489999999971
4146.105,67.95866233333315
4146.1075,67.94028033333306
4146.11,67.85823333333295
4146.1125,67.85643999999981
4146.115,67.87392533333283
4146.1175,67.87437366666612
4146.12,67.85464633333274
4146.1225,67.91517299999978
4146.125,67.9120346666663
4146.1275,67.890065666666
4146.13,67.8501629999994
4146.1325,67.87168366666641
4146.135,67.90665466666638
4146.1375,67.93938399999995
4146.14,67.91472499999993
4146.1425,67.898136333333
4146.145,67.82505599999955
4146.1475,67.85374999999961
4146.15,67.80353533333255
4146.1525,67.81922733333244
4146.155,67.83536799999905
4146.1575,67.86451033333239
4146.16,67.84747333333216
4146.1625,67.79860366666544
4146.165,67.82819433333206
4146.1675,67.84612799999886
4146.17,67.86675199999881
4146.1725,67.84164466666553
4146.175,67.8192276666654
4146.1775,67.77259966666558
4146.18,67.75870099999884
4146.1825,67.77349633333215
4146.185,67.79501699999868
4146.1875,67.75376933333173
4146.19,67.73583566666542
4146.1925,67.71296999999905
4146.195,67.7578046666657
4146.1975,67.7524246666658
4146.2,67.76408166666612
4146.2025,67.7398709999999
4146.205,67.78336066666671
4146.2075,67.79770766666624
4146.21,67.76990999999931
4146.2125,67.71969533333274
4146.215,67.69996799999936
4146.2175,67.73493899999933
4146.22,67.72731733333252
4146.2225,67.72731733333252
4146.225,67.76363299999939
4146.2275,67.75735633333242
4146.23,67.77215166666574
4146.2325,67.78649866666576
4146.235,67.7878436666661
4146.2375,67.77349666666608
4146.24,67.73404233333277
4146.2425,67.75018299999938
4146.245,67.76408166666612
4146.2475,67.79098233333303
4146.25,67.74973433333314
4146.2525,67.73942233333315
4146.255,67.72014333333306
4146.2575,67.70176133333298
4146.26,67.7394219999997
4146.2625,67.78425633333293
4146.265,67.781117666666
4146.2675,67.74211166666598
4146.27,67.69907033333293
4146.2725,67.67620466666607
4146.275,67.67216933333256
4146.2775,67.68472299999897
4146.28,67.65020033333228
4146.2825,67.63405999999911
4146.285,67.63495699999912
4146.2875,67.65602899999891
4146.29,67.69862199999868
4146.2925,67.70983066666571
4146.295,67.68920666666575
4146.2975,67.6972769999993
4146.3,67.67799833333265
4146.3025,67.69324199999974
4146.305,67.69189699999988
4146.3075,67.68786199999983
4146.31,67.70355399999971
4146.3125,67.72821266666627
4146.315,67.74614666666652
4146.3175,67.73538633333325
4146.32,67.70310533333347
4146.3225,67.71162399999982
4146.325,67.75287199999973
4146.3275,67.75601066666617
4146.33,67.7120729999995
4146.3325,67.70489933333302
4146.335,67.67530866666638
4146.3375,67.63809599999998
4146.34,67.6224040000001
4146.3425,67.67665400000017
4146.345,67.68741433333344
4146.3475,67.67172233333355
4146.35,67.66410066666673
4146.3525,67.70489999999991
4146.355,67.67665433333313
4146.3575,67.67799933333299
4146.36,67.68248266666633
4146.3625,67.66544566666659
4146.365,67.60357400000018
4146.3675,67.541254
4146.37,67.58429500000008
4146.3725,67.56815466666691
4146.375,67.61881766666677
4146.3775,67.58070833333332
4146.38,67.55470433333296
4146.3825,67.50538633333296
4146.385,67.53094199999954
4146.3875,67.53228733333283
4146.39,67.54932433333258
4146.3925,67.52421699999928
4146.395,67.50897333333269
4146.3975,67.47176066666628
4146.4,67.43320299999954
4146.4025,67.43320299999954
4146.405,67.4394796666665
4146.4075,67.44710166666627
4146.41,67.46100033333302
4146.4125,67.49641966666628
4146.415,67.52511366666634
4146.4175,67.5143533333326
4146.42,67.47758899999899
4146.4225,67.50583466666528
4146.425,67.50807633333218
4146.4275,67.49597133333252
4146.43,67.50359299999884
4146.4325,67.44172133333244
4146.435,67.42827099999899
4146.4375,67.40719866666525
4146.44,67.46324166666503
4146.4425,67.47758866666506
4146.445,67.47758866666506
4146.4475,67.49014233333146
4146.45,67.45292966666506
4146.4525,67.47131166666513
4146.455,67.45696433333214
4146.4575,67.48386499999906
4146.46,67.44396233333245
4146.4625,67.42244166666593
4146.465,67.41840666666589
4146.4675,67.39150599999897
4146.47,67.43768566666549
4146.4725,67.42468366666532
4146.475,67.4085429999987
4146.4775,67.37267533333215
4146.48,67.42199333333217
4146.4825,67.45472233333227
4146.485,67.46010266666562
4146.4875,67.41033633333232
4146.49,67.36595033333239
4146.4925,67.32918599999927
4146.495,67.38522933333297
4146.4975,67.39598966666672
4146.5,67.36684699999994
4146.5025,67.314390333333
4146.505,67.24265533333333
4146.5075,67.28659333333344
4146.51,67.30138866666675
4146.5125,67.30766566666716
4146.515,67.27852333333382
4146.5175,67.29107700000071
4146.52,67.26686666666744
4146.5225,67.27269500000062
4146.525,67.30318233333382
4146.5275,67.28166200000027
4146.53,67.32335833333346
4146.5325,67.31080466666657
4146.535,67.33546366666657
4146.5375,67.34891400000002
4146.54,67.28031700000041
4146.5425,67.2735916666672
4146.545,67.22292866666733
4146.5475,67.25879633333389
4146.55,67.33501500000081
4146.5525,67.33680833333395
4146.555,67.29107700000071
4146.5575,67.2664180000007
4146.56,67.2691080000009
4146.5625,67.32246100000096
4146.565,67.33277300000094
4146.5675,67.34577500000111
4146.57,67.26552100000117
4146.5725,67.22696333333442
4146.575,67.23458533333469
4146.5775,67.23862066666818
4146.58,67.27942000000137
4146.5825,67.27224633333438
4146.585,67.26372766666803
4146.5875,67.25879600000093
4146.59,67.23279200000107
4146.5925,67.2224800000006
4146.595,67.28390300000076
4146.5975,67.25386400000086
4146.6,67.24400066666762
4146.6025,67.22875666666756
4146.605,67.18840566666768
4146.6075,67.20633966666743
4146.61,67.14670966666745
4146.6125,67.14670966666745
4146.615,67.14760633333402
4146.6175,67.16554033333378
4146.62,67.1982693333334
4146.6225,67.19602766666698
4146.625,67.12339600000026
4146.6275,67.18347433333402
4146.63,67.24355266666728
4146.6325,67.23951766666724
4146.635,67.18571633333389
4146.6375,67.14715866666714
4146.64,67.15478033333348
4146.6425,67.19199299999988
4146.645,67.2386209999997
4146.6475,67.23682733333311
4146.65,67.18168099999941
4146.6525,67.15522866666628
4146.655,67.16778233333316
4146.6575,67.1816809999999
4146.66,67.21127199999998
4146.6625,67.22068700000042
4146.665,67.246242666667
4146.6675,67.23503400000045
4146.67,67.22561900000001
4146.6725,67.22920566666677
4146.675,67.22292866666685
4146.6775,67.1816810000004
4146.68,67.19468300000008
4146.6825,67.13863966666686
4146.685,67.16464366666672
4146.6875,67.12653433333325
4146.69,67.13639799999994
4146.6925,67.15388333333345
4146.695,67.14581333333383
4146.6975,67.13953633333391
4146.7,67.1978210000006
4146.7025,67.161056666667
4146.705,67.15747000000023
4146.7075,67.11487733333391
4146.71,67.1480546666673
4146.7125,67.17361033333388
4146.715,67.130121000001
4146.7175,67.06466266666781
4146.72,67.02296666666759
4146.7225,67.01310333333386
4146.725,67.03103700000065
4146.7275,67.07407800000026
4146.73,67.12294766666697
4146.7325,67.13281133333366
4146.735,67.10366866666688
4146.7375,67.08349333333317
4146.74,67.08080333333346
4146.7425,67.08618366666681
4146.745,67.06286966666715
4146.7475,67.014896666667
4146.75,66.98351266666674
4146.7525,67.0193803333333
4146.755,66.96647533333356
4146.7575,66.97858066666716
4146.76,66.96602700000076
4146.7625,66.99068600000076
4146.765,67.02476033333417
4146.7675,66.99427300000097
4146.77,66.98082266666752
4146.7725,66.9561636666675
4146.775,66.91939933333391
4146.7775,66.95168000000074
4146.78,66.88846333333397
4146.7825,66.8835313333339
4146.785,66.82659166666708
4146.7875,66.77861900000038
4146.79,66.80551966666681
4146.7925,66.81717666666664
4146.795,66.86335600000021
4146.7975,66.86245933333363
4146.8,66.88129000000045
4146.8025,66.90639733333423
4146.805,66.8328686666675
4146.8075,66.81941833333403
4146.81,66.79206933333383
4146.8125,66.8422840000009
4146.815,66.82076333333389
4146.8175,66.81045133333392
4146.82,66.78758566666706
4146.8225,66.82838500000071
4146.825,66.82569466666754
4146.8275,66.82928133333432
4146.83,66.87770266666776
4146.8325,66.93150433333406
4146.835,66.91312233333399
4146.8375,66.88263500000079
4146.84,66.8301786666673
4146.8425,66.853492333334
4146.845,66.85752733333405
4146.8475,66.85663066666699
4146.85,66.86783933333354
4146.8525,66.80058766666674
4146.855,66.80820933333355
4146.8575,66.81314133333362
4146.86,66.8261433333338
4146.8625,66.80551933333385
4146.865,66.82390133333392
4146.8675,66.86873566666715
4146.87,66.82076300000044
4146.8725,66.79251700000071
4146.875,66.78982666666707
4146.8775,66.75530400000038
4146.88,66.809553666667
4146.8825,66.78848133333376
4146.885,66.83869600000034
4146.8875,66.7562003333335
4146.89,66.77592733333343
4146.8925,66.78444600000027
4146.895,66.79968966666686
4146.8975,66.77772100000001
4146.9,66.76158066666684
4146.9025,66.76875433333335
4146.905,66.73826699999967
4146.9075,66.7023993333331
4146.91,66.70688266666644
4146.9125,66.73467999999994
4146.915,66.77637600000017
4146.9175,66.70464100000002
4146.92,66.69657066666647
4146.9225,66.7077793333335
4146.925,66.6929840000002
4146.9275,66.73781866666687
4146.93,66.75395933333348
4146.9325,66.75261433333314
4146.935,66.77816999999972
4146.9375,66.80238066666644
4146.94,66.76247799999983
4146.9425,66.69522633333351
4146.945,66.72705866666705
4146.9475,66.7696516666668
4146.95,66.79027566666724
4146.9525,66.7857923333339
4146.955,66.73154266666728
4146.9575,66.7284043333338
4146.96,66.69522700000088
4146.9625,66.76875566666762
4146.965,66.73199166666794
4146.9675,66.72750800000115
4146.97,66.69298533333446
4146.9725,66.67639633333457
4146.975,66.6696713333343
4146.9775,66.64815066666779
4146.98,66.66473933333472
4146.9825,66.68536300000171
4146.985,66.68625966666829
4146.9875,66.63739000000156
4146.99,66.58852033333484
4146.9925,66.64904666666844
4146.995,66.65263366666865
4146.9975,66.66832566666854
4147.0,66.65891033333561
4147.0025,66.61497233333552
4147.005,66.5880716666686
4147.0075,66.59255500000194
4147.01,66.56251566666857
4147.0125,66.56296400000186
4147.015,66.58941633333501
4147.0175,66.62080033333477
4147.02,66.60600500000146
4147.0225,66.57775933333468
4147.025,66.547272000001
4147.0275,66.50602433333407
4147.03,66.56655100000062
4147.0325,66.60152200000108
4147.035,66.64725300000087
4147.0375,66.57013766666738
4147.04,66.56341233333369
4147.0425,66.5356150000002
4147.045,66.5302350000003
4147.0475,66.57506966666696
4147.05,66.61990400000019
4147.0525,66.62080066666677
4147.055,66.6077986666666
4147.0575,66.55175566666634
4147.06,66.57865633333326
4147.0625,66.58538133333302
4147.065,66.62035233333299
4147.0675,66.61990399999922
4147.07,66.57148266666579
4147.0725,66.52933833333228
4147.075,66.51454299999895
4147.0775,66.51140466666597
4147.08,66.5060243333326
4147.0825,66.50736933333295
4147.085,66.5459269999997
4147.0875,66.55354866666652
4147.09,66.48495199999985
4147.0925,66.46881166666668
4147.095,66.45939633333327
4147.0975,66.50333399999994
4147.1,66.52575100000007
4147.1025,66.54189133333324
4147.105,66.53157933333326
4147.1075,66.4840546666664
4147.11,66.42532166666642
4147.1125,66.43025333333304
4147.115,66.46074066666672
4147.1175,66.49257333333371
4147.12,66.47463966666692
4147.1225,66.43966866666693
4147.125,66.41680300000056
4147.1275,66.36972666666746
4147.13,66.38317700000091
4147.1325,66.40066233333442
4147.135,66.42576966666772
4147.1375,66.46253400000133
4147.14,66.44953200000116
4147.1425,66.43070166666779
4147.145,66.4759843333343
4147.1475,66.44011666666775
4147.15,66.45580866666764
4147.1525,66.45984366666768
4147.155,66.43204633333468
4147.1575,66.42711466666758
4147.16,66.35986300000077
4147.1625,66.3589663333342
4147.165,66.35851800000091
4147.1675,66.22222100000072
4147.17,65.87116700000043
4147.1725,65.52011266666717
4147.175,47.67866800000047
4147.1775,29.868607333334026
4147.18,12.022230666667262
4147.1825,-5.77527633333278
4147.185,-23.59295899999949
4147.1875,-41.38149899999941
4147.19,-59.19738799999953
4147.1925,-77.0285209999997
4147.195,-94.80899099999951
4147.1975,-112.61008466666632
4147.2,-130.42552533333316
4147.2025,-135.67654299999995
4147.205,-142.92224800000017
4147.2075,-152.17026200000012
4147.21,-161.4590756666667
4147.2125,-170.0520576666667
4147.215,-178.6297960000001
4147.2175,-188.119468333333
4147.22,-196.8792346666664
4147.2225,-205.71925499999972
4147.225,-212.78786366666657
4147.2275,-219.4170940000001
4147.23,-225.66298933333357
4147.2325,-233.6910566666668
4147.235,-242.19750800000037
4147.2375,-249.33247166666698
4147.24,-254.6498443333335
4147.2425,-259.7278006666665
4147.245,-266.41352266666655
4147.2475,-275.73506533333324
4147.25,-269.0699669999997
4147.2525,-263.25762099999946
4147.255,-256.61583666666604
4147.2575,-249.99243466666618
4147.26,-243.8998729999997
4147.2625,-214.51757766666657
4147.265,-193.25705333333318
4147.2675,-175.19591933333334
4147.27,-157.42755466666665
4147.2725,-139.56324433333307
4147.275,-121.92176133333318
4147.2775,-116.93930233333327
4147.28,-109.77743766666633
4147.2825,-100.63702633333305
4147.285,-92.44576133333321
4147.2875,-84.79340733333326
4147.29,-76.52637199999978
4147.2925,-66.88381399999975
4147.295,-57.94426099999934
4147.2975,-48.94687166666602
4147.3,-41.61104933333263
4147.3025,-34.72312399999937
4147.305,-28.15442033333287
4147.3075,-19.60582433333281
4147.31,-10.947832333332432
4147.3125,-3.7550319999994826
4147.315,1.7259866666669648
4147.3175,7.098057333333418
4147.32,14.5441723333337
4147.3225,24.78033900000058
4147.325,36.06608166666702
4147.3275,48.00685633333342
4147.33,59.134781666666576
4147.3325,70.3452026666666
4147.335,82.10036266666673
4147.3375,70.53978500000036
4147.34,59.98305166666687
4147.3425,50.01544333333392
4147.345,46.98014700000058
4147.3475,46.28207366666708
4147.35,46.359189000000576
4147.3525,48.584325666667425
4147.355,48.78832266666723
4147.3575,48.933138000000326
4147.36,49.819068000000456
4147.3625,50.916617000000166
4147.365,44.109841666667
4147.3675,41.78068900000023
4147.37,53.15475499999981
4147.3725,56.675609000000016
4147.375,57.04280366666693
4147.3775,57.04908066666685
4147.38,56.92937266666704
4147.3825,56.46399033333388
4147.385,56.32814166666697
4147.3875,56.188258000000495
4147.39,51.04125633333412
4147.3925,42.97418333333432
4147.395,33.879503333334284
4147.3975,24.56065066666779
4147.4,15.567296333334525
4147.4025,6.8205320000013065
4147.405,-2.107812333332064
4147.4075,-11.131653999998525
4147.41,-20.225885999998233
4147.4125,-29.433100999998473
4147.415,-31.5986079999983
4147.4175,-31.20092566666523
4147.42,-37.39795166666542
4147.4225,-45.982863333332354
4147.425,-55.12865499999898
4147.4275,-66.26061533333268
4147.43,-75.40461366666617
4147.4325,-84.47956666666626
4147.435,-93.32989899999957
4147.4375,-102.4290626666659
4147.44,-104.38608899999963
4147.4425,-111.24263066666657
4147.445,-132.11847433333315
4147.4475,-144.77615299999985
4147.45,-154.37432466666698
4147.4525,-163.5860230000001
4147.455,-172.69594700000016
4147.4575,-181.78166033333352
4147.46,-190.72659333333334
4147.4625,-199.64372900000018
4147.465,-203.6922853333337
4147.4675,-204.8449806666671
4147.47,-205.22383233333386
4147.4725,-205.57892166666764
4147.475,-205.8613790000008
4147.4775,-206.19584433333415
4147.48,-206.29403200000087
4147.4825,-206.3868396666677
4147.485,-206.31017266666797
4147.4875,-206.15280333333456
4147.49,-205.910248666668
4147.4925,-205.45742033333468
4147.495,-192.66792833333457
4147.4975,-185.07923933333416
4147.5,-182.9890543333342
4147.5025,-182.22462566666752
4147.505,-181.97893266666748
4147.5075,-181.84129066666745
4147.51,-170.11303133333422
4147.5125,-166.7190590000013
4147.515,-165.67934666666795
4147.5175,-165.40361433333456
4147.52,-164.97813500000095
4147.5225,-164.98799833333422
4147.525,-166.53254733333404
4147.5275,-167.10956733333393
4147.53,-167.5623960000007
4147.5325,-167.91793366666727
4147.535,-168.28512800000075
4147.5375,-168.6536676666675
4147.54,-169.0065153333344
4147.5425,-169.3616046666677
4147.545,-169.5185253333344
4147.5475,-169.74090433333427
4147.55,-169.91755233333436
4147.5525,-170.14396666666775
4147.555,-170.3641040000007
4147.5575,-170.4044550000006
4147.56,-170.560927333334
4147.5625,-171.14467266666713
4147.565,-171.38722733333367
4147.5675,-171.7252793333338
4147.57,-184.41299700000042
4147.5725,-191.66497900000056
4147.575,-193.10909866666722
4147.5775,-179.3498363333337
4147.58,-169.68934433333342
4147.5825,-160.63591199999985
4147.585,-163.20268766666655
4147.5875,-157.5463659999999
4147.59,-149.33671899999996
4147.5925,-145.9691989999997
4147.595,-132.84927666666627
4147.5975,-128.25194599999958
4147.6,-125.30811199999977
4147.6025,-124.19218099999998
4147.605,-103.22218466666672
4147.6075,-90.35737066666674
4147.61,-80.60272666666667
4147.6125,-71.14892199999983
4147.615,-61.744435333332994
4147.6175,-52.281663666666525
4147.62,-42.86148499999981
4147.6225,-38.94250066666621
4147.625,-26.94568266666611
4147.6275,-18.643228333332807
4147.63,2.2160266666668273
4147.6325,20.316614333333565
4147.635,28.183725666667062
4147.6375,49.37789433333334
4147.64,62.34134433333335
4147.6425,72.23945866666666
4147.645,81.67398466666685
4147.6475,90.83188166666659
4147.65,99.63379233333302
4147.6525,94.6024636666664
4147.655,93.97029699999985
4147.6575,93.90797733333311
4147.66,88.82015733333294
4147.6625,90.61398599999957
4147.665,90.29521266666659
4147.6675,95.58613299999998
4147.67,91.33940866666623
4147.6725,95.81075399999924
4147.675,103.46310799999968
4147.6775,111.94041699999993
4147.68,100.37401066666692
4147.6825,96.91054500000027
4147.685,96.61508566666696
4147.6875,96.64108966666682
4147.69,96.755866
4147.6925,96.66036833333347
4147.695,94.92303100000039
4147.6975,99.7687446666668
4147.7,96.86481366666655
4147.7025,97.28670666666633
4147.705,85.4625019999997
4147.7075,74.83537899999938
4147.71,72.58961866666601
4147.7125,55.62110233333272
4147.715,44.99980733333262
4147.7175,36.19879333333277
4147.72,25.863541999999143
4147.7225,13.92456033333292
4147.725,1.5623410000000149
4147.7275,-11.327131999999983
4147.73,-24.70440466666672
4147.7325,-38.284778000000124
4147.735,-45.56366066666669
4147.7375,-59.558304666666665
4147.74,-72.78000166666655
4147.7425,-86.49173966666665
4147.745,-100.40881999999984
4147.7475,-114.52765533333294
4147.75,-128.64918066666627
4147.7525,-142.6994193333332
4147.755,-156.57031999999987
4147.7575,-170.4640863333334
4147.76,-184.4260010000003
4147.7625,-198.32828566666674
4147.765,-212.11713899999984
4147.7675,-225.71320400000016
4147.77,-237.7360260000006
4147.7725,-250.610255333334
4147.775,-262.1829390000009
4147.7775,-274.22862700000064
4147.78,-287.43866700000024
4147.7825,-299.51080733333316
4147.785,-309.65013200000004
4147.7875,-317.62663966666634
4147.79,-323.8640169999999
4147.7925,-328.9356966666664
4147.795,-332.07545733333296
4147.7975,-333.7773753333332
4147.8,-335.03677666666675
4147.8025,-335.8899773333333
4147.805,-336.2087506666668
4147.8075,-336.1894716666667
4147.81,-337.37399933333313
4147.8125,-338.7315883333329
4147.815,-338.96203766666633
4147.8175,-338.8867156666665
4147.82,-338.71544799999975
4147.8225,-338.32718133333304
4147.825,-338.0272386666664
4147.8275,-337.8622476666661
4147.83,-338.024996666666
4147.8325,-338.340631666666
4147.835,-338.52131466666566
4147.8375,-338.63833266666575
4147.84,-338.9490356666657
4147.8425,-339.5480246666654
4147.845,-340.32007499999844
4147.8475,-341.4664933333314
4147.85,-340.642883333331
4147.8525,-337.76988766666426
4147.855,-333.70294899999766
4147.8575,-329.30019999999786
4147.86,-324.99474199999776
4147.8625,-320.9434956666645
4147.865,-317.5535583333311
4147.8675,-314.9970946666644
4147.87,-313.3108686666645
4147.8725,-312.14113633333085
4147.875,-311.6336096666642
4147.8775,-311.78604699999755
4147.88,-312.8952529999976
4147.8825,-314.8540726666644
4147.885,-317.5719409999981
4147.8875,-320.9452893333316
4147.89,-324.81002433333146
4147.8925,-328.8841363333316
4147.895,-332.94345266666494
4147.8975,-337.0650889999985
4147.9,-341.1463743333322
4147.9025,-345.1299206666658
4147.905,-348.9112633333328
4147.9075,-352.53613333333294
4147.91,-356.3179243333332
4147.9125,-360.22525199999995
4147.915,-364.01825166666674
4147.9175,-367.5848370000002
4147.92,-371.05233800000036
4147.9225,-374.31180700000067
4147.925,-381.1535533333343
4147.9275,-389.1502366666677
4147.93,-397.5643293333347
4147.9325,-405.976628666668
4147.935,-413.9881073333347
4147.9375,-421.6216310000013
4147.94,-428.4360280000013
4147.9425,-434.229991666668
4147.945,-439.01562733333463
4147.9475,-442.9911033333347
4147.95,-446.09858333333494
4147.9525,-448.20490866666853
4147.955,-448.9774070000019
4147.9575,-448.52816533333487
4147.96,-447.02396733333495
4147.9625,-444.6123190000013
4147.965,-441.34208966666824
4147.9675,-437.62934400000137
4147.97,-433.8610033333345
4147.9725,-430.0908693333346
4147.975,-426.3861936666678
4147.9775,-422.59902266666757
4147.98,-419.08085866666755
4147.9825,-415.6254630000008
4147.985,-412.9331506666674
4147.9875,-411.303416333334
4147.99,-409.68040700000057
4147.9925,-408.1273396666671
4147.995,-406.46666933333375
4147.9975,-404.1671073333336
4148.0,-401.44699766666696
4148.0025,-398.2139813333335
4148.005,-394.4581943333333
4148.0075,-390.34148966666663
4148.01,-386.21805966666653
4148.0125,-382.24975699999993
4148.015,-378.3975759999999
4148.0175,-374.2611443333333
4148.02,-369.8812609999998
4148.0225,-365.5224499999999
4148.025,-361.24568599999986
4148.0275,-355.51987066666624
4148.03,-350.18725399999965
4148.0325,-345.53881199999984
4148.035,-341.45528466666633
4148.0375,-336.86961099999996
4148.04,-332.71121033333327
4148.0425,-329.29840733333333
4148.045,-326.4469326666668
