,time,ref_thrust
873,2.1825000000000045,627.88505
874,2.1850000000000023,629.65356
875,2.1875,628.4535
876,2.190000000000012,630.4115
877,2.1925000000000097,628.20086
878,2.1950000000000074,629.52724
879,2.197500000000005,630.22201
880,2.200000000000003,630.53782
881,2.2025000000000006,628.95879
882,2.2050000000000125,629.40092
883,2.2075000000000102,629.52724
884,2.210000000000008,628.76931
885,2.2125000000000057,629.5904
886,2.2150000000000034,628.01137
887,2.217500000000001,629.08511
888,2.220000000000013,629.14827
889,2.222500000000011,630.53782
890,2.2250000000000085,628.20086
891,2.2275000000000063,629.52724
