,"Time      (s) efficiency_1,000e+00","Thrust    (N) efficiency_1,000e+00"
380,0.3800000000000003,3821.972212200802
381,0.3810000000000003,3821.8825635031367
382,0.3820000000000003,3821.792913908246
383,0.3830000000000003,3821.703263416362
384,0.3840000000000003,3821.6136120277065
385,0.3850000000000003,3821.523959742553
386,0.3860000000000003,3821.434306561126
387,0.3870000000000003,3821.3446524836713
388,0.3880000000000003,3821.254997510439
389,0.3890000000000003,3821.165341641643
390,0.3900000000000003,3821.07568487756
391,0.3910000000000003,3820.986027218411
392,0.3920000000000003,3820.896368664441
393,0.3930000000000003,3820.8067092158863
394,0.3940000000000003,3820.717048873001
395,0.3950000000000003,3820.62738763602
396,0.3960000000000003,3820.53772550518
397,0.3970000000000003,3820.448062480716
398,0.3980000000000003,3820.35839856289
399,0.3990000000000003,3820.268733751928
400,0.4000000000000003,3820.179068048059
401,0.4010000000000003,3820.089401451547
402,0.4020000000000003,3819.99973396261
403,0.4030000000000003,3819.910065581505
404,0.4040000000000003,3819.820396308458
405,0.4050000000000003,3819.73072614372
406,0.4060000000000003,3819.641055087525
407,0.4070000000000003,3819.5513831401136
408,0.4080000000000003,3819.461710301724
409,0.4090000000000003,3819.372036572587
410,0.4100000000000003,3819.282361952959
411,0.4110000000000003,3819.192686443068
412,0.4120000000000003,3819.103010043158
413,0.4130000000000003,3819.0133327534472
414,0.4140000000000003,3818.9236545742
415,0.4150000000000003,3818.8339755056377
416,0.4160000000000003,3818.744295548015
417,0.4170000000000003,3818.654614701557
418,0.4180000000000003,3818.5649329664975
419,0.4190000000000003,3818.475250343092
420,0.4200000000000003,3818.385566831565
421,0.4210000000000003,3818.295882432154
422,0.4220000000000003,3818.2061971450953
423,0.4230000000000003,3818.1165109706335
424,0.4240000000000003,3818.0268239090033
425,0.4250000000000003,3817.937135960431
426,0.4260000000000003,3817.8474471251648
427,0.4270000000000003,3817.75775740344
428,0.4280000000000003,3817.668066795495
429,0.4290000000000003,3817.578375301556
430,0.4300000000000003,3817.488682921869
431,0.4310000000000003,3817.3989896566654
432,0.4320000000000003,3817.309295506174
433,0.4330000000000003,3817.219600470652
434,0.4340000000000003,3817.129904550316
435,0.4350000000000003,3817.040207745411
436,0.4360000000000003,3816.950510056166
437,0.4370000000000003,3816.8608114828166
438,0.4380000000000003,3816.771112025609
439,0.4390000000000003,3816.6814116847695
440,0.4400000000000003,3816.591710460519
441,0.4410000000000003,3816.50200835312
442,0.4420000000000003,3816.412305362787
443,0.4430000000000003,3816.322601489759
444,0.4440000000000003,3816.232896734281
445,0.4450000000000003,3816.143191096572
446,0.4460000000000003,3816.053484576874
447,0.4470000000000003,3815.963777175421
448,0.4480000000000003,3815.874068892446
449,0.4490000000000003,3815.784359728175
450,0.4500000000000003,3815.694649682856
451,0.4510000000000003,3815.604938756706
452,0.4520000000000003,3815.515226949976
453,0.4530000000000003,3815.425514262883
454,0.4540000000000003,3815.335800695675
455,0.4550000000000003,3815.246086248583
456,0.4560000000000003,3815.15637092182
457,0.4570000000000003,3815.066654715643
458,0.4580000000000003,3814.976937630256
459,0.4590000000000003,3814.887219665932
460,0.4600000000000003,3814.797500822866
461,0.4610000000000003,3814.707781101304
462,0.4620000000000003,3814.6180605014833
463,0.4630000000000003,3814.5283390236295
464,0.4640000000000003,3814.4386166679824
465,0.4650000000000003,3814.348893434762
466,0.4660000000000003,3814.2591693242152
467,0.4670000000000003,3814.1694443365527
468,0.4680000000000003,3814.079718472012
469,0.4690000000000003,3813.989991730824
470,0.4700000000000003,3813.900264113236
471,0.4710000000000003,3813.8105356194696
472,0.4720000000000003,3813.720806249743
473,0.4730000000000003,3813.6310760042943
474,0.4740000000000003,3813.541344883364
475,0.4750000000000003,3813.451612887166
476,0.4760000000000003,3813.361880015949
477,0.4770000000000003,3813.272146269926
478,0.4780000000000003,3813.1824116493312
479,0.4790000000000003,3813.0926761544
480,0.4800000000000003,3813.002939785355
481,0.4810000000000003,3812.913202542429
482,0.4820000000000004,3812.823464425855
483,0.4830000000000004,3812.73372543585
484,0.4840000000000004,3812.643985572656
485,0.4850000000000004,3812.554244836501
486,0.4860000000000004,3812.464503227612
487,0.4870000000000004,3812.374760746208
488,0.4880000000000004,3812.28501739252
489,0.4890000000000004,3812.195273166798
490,0.4900000000000004,3812.105528069245
491,0.4910000000000004,3812.0157821001017
492,0.4920000000000004,3811.926035259583
493,0.4930000000000004,3811.836287547936
494,0.4940000000000004,3811.74653896538
495,0.4950000000000004,3811.656789512143
496,0.4960000000000004,3811.567039188445
497,0.4970000000000004,3811.477287994524
498,0.4980000000000004,3811.387535930605
499,0.4990000000000004,3811.297782996905
500,0.5000000000000003,3811.208029193658
501,0.5010000000000003,3811.118274521093
502,0.5020000000000003,3811.028518979432
503,0.5030000000000003,3810.938762568921
504,0.5040000000000003,3810.849005289761
505,0.5050000000000003,3810.759247142189
506,0.5060000000000003,3810.6694881264248
507,0.5070000000000003,3810.5797282427047
508,0.5080000000000003,3810.489967491249
509,0.5090000000000003,3810.400205872283
510,0.5100000000000003,3810.310443386031
511,0.5110000000000003,3810.220680032727
512,0.5120000000000003,3810.130915812585
513,0.5130000000000003,3810.04115072584
514,0.5140000000000003,3809.951384772713
515,0.5150000000000003,3809.8616179534183
516,0.5160000000000003,3809.7718502681982
517,0.5170000000000003,3809.682081717271
518,0.5180000000000003,3809.5923123008615
519,0.5190000000000003,3809.50254201919
520,0.5200000000000004,3809.4127708724855
521,0.5210000000000004,3809.322998860972
522,0.5220000000000004,3809.2332259848713
523,0.5230000000000004,3809.143452244412
524,0.5240000000000004,3809.053677639813
525,0.5250000000000004,3808.963902171298
526,0.5260000000000004,3808.874125839097
527,0.5270000000000004,3808.784348643423
528,0.5280000000000004,3808.694570584517
529,0.5290000000000004,3808.6047916625703
530,0.5300000000000004,3808.515011877842
531,0.5310000000000004,3808.425231230533
532,0.5320000000000004,3808.335449720872
533,0.5330000000000004,3808.245667349086
534,0.5340000000000004,3808.155884115388
535,0.5350000000000004,3808.066100020009
536,0.5360000000000004,3807.976315063174
537,0.5370000000000004,3807.8865292450887
538,0.5380000000000004,3807.7967425659936
539,0.5390000000000004,3807.706955026106
540,0.5400000000000004,3807.617166625635
541,0.5410000000000004,3807.527377364812
542,0.5420000000000004,3807.437587243863
543,0.5430000000000004,3807.347796262997
544,0.5440000000000004,3807.258004422457
545,0.5450000000000004,3807.168211722438
546,0.5460000000000004,3807.078418163173
547,0.5470000000000004,3806.988623744885
548,0.5480000000000004,3806.898828467789
549,0.5490000000000004,3806.80903233212
550,0.5500000000000004,3806.719235338088
551,0.5510000000000004,3806.6294374859
552,0.5520000000000004,3806.539638775799
553,0.5530000000000004,3806.449839207988
554,0.5540000000000004,3806.360038782701
555,0.5550000000000004,3806.270237500141
556,0.5560000000000004,3806.18043536055
557,0.5570000000000004,3806.090632364128
558,0.5580000000000004,3806.000828511105
559,0.5590000000000004,3805.9110238017
560,0.5600000000000004,3805.82121823612
561,0.5610000000000004,3805.731411814602
562,0.5620000000000004,3805.641604537355
563,0.5630000000000004,3805.5517964045976
564,0.5640000000000004,3805.461987416541
565,0.5650000000000004,3805.372177573424
566,0.5660000000000004,3805.2823668754513
567,0.5670000000000004,3805.192555322846
568,0.5680000000000004,3805.102742915818
569,0.5690000000000004,3805.0129296545983
570,0.5700000000000004,3804.9231155393913
571,0.5710000000000004,3804.833300570425
572,0.5720000000000004,3804.743484747905
573,0.5730000000000004,3804.653668072072
574,0.5740000000000004,3804.563850543122
575,0.5750000000000004,3804.474032161272
576,0.5760000000000004,3804.3842129267614
577,0.5770000000000004,3804.2943928397744
578,0.5780000000000004,3804.2045719005623
579,0.5790000000000004,3804.114750109314
580,0.5800000000000004,3804.024927466257
581,0.5810000000000004,3803.9351039716
582,0.5820000000000004,3803.8452796255874
583,0.5830000000000004,3803.7554544283953
584,0.5840000000000004,3803.6656283802713
585,0.5850000000000004,3803.5758014814096
586,0.5860000000000004,3803.485973732044
587,0.5870000000000004,3803.39614513238
588,0.5880000000000004,3803.306315682634
589,0.5890000000000004,3803.216485383029
590,0.5900000000000004,3803.126654233764
591,0.5910000000000004,3803.036822235084
592,0.5920000000000004,3802.946989387168
593,0.5930000000000004,3802.857155690256
594,0.5940000000000004,3802.767321144543
595,0.5950000000000004,3802.677485750264
596,0.5960000000000004,3802.587649507621
597,0.5970000000000004,3802.49781241683
598,0.5980000000000004,3802.4079744781143
599,0.5990000000000004,3802.3181356916793
600,0.6000000000000004,3802.22829605774
601,0.6010000000000004,3802.138455576517
602,0.6020000000000004,3802.048614248203
603,0.6030000000000004,3801.958772073034
604,0.6040000000000004,3801.86892905122
605,0.6050000000000004,3801.7790851829714
606,0.6060000000000004,3801.689240468498
607,0.6070000000000004,3801.599394908023
608,0.6080000000000004,3801.5095485017455
609,0.6090000000000004,3801.419701249883
610,0.6100000000000004,3801.3298531526575
611,0.6110000000000004,3801.2400042102745
612,0.6120000000000004,3801.15015442294
613,0.6130000000000004,3801.060303790884
614,0.6140000000000004,3800.970452314301
615,0.6150000000000004,3800.88059999341
616,0.6160000000000004,3800.790746828432
617,0.6170000000000004,3800.700892819561
618,0.6180000000000004,3800.6110379670113
619,0.6190000000000004,3800.5211822710153
620,0.6200000000000004,3800.431325731768
621,0.6210000000000004,3800.3414683494793
622,0.6220000000000004,3800.2516101243687
623,0.6230000000000004,3800.1617510566393
624,0.6240000000000004,3800.071891146496
625,0.6250000000000004,3799.982030394175
626,0.6260000000000004,3799.8921687998672
627,0.6270000000000004,3799.802306363794
628,0.6280000000000004,3799.712443086153
629,0.6290000000000004,3799.6225789671594
630,0.6300000000000004,3799.532714007023
631,0.6310000000000004,3799.442848205957
632,0.6320000000000005,3799.35298156417
633,0.6330000000000005,3799.263114081873
634,0.6340000000000005,3799.1732457592766
635,0.6350000000000005,3799.083376596589
636,0.6360000000000005,3798.99350659402
637,0.6370000000000005,3798.903635751772
638,0.6380000000000005,3798.813764070075
639,0.6390000000000005,3798.7238915491066
640,0.6400000000000005,3798.6340181891046
641,0.6410000000000005,3798.544143990263
642,0.6420000000000005,3798.454268952797
643,0.6430000000000005,3798.364393076903
644,0.6440000000000005,3798.2745163628056
645,0.6450000000000005,3798.184638810701
646,0.6460000000000005,3798.094760420802
647,0.6470000000000005,3798.004881193324
648,0.6480000000000005,3797.9150011284655
649,0.6490000000000005,3797.82512022644
650,0.6500000000000005,3797.7352384874334
651,0.6510000000000005,3797.6453559117
652,0.6520000000000005,3797.5554724993913
653,0.6530000000000005,3797.465588250764
654,0.6540000000000005,3797.3757031659975
655,0.6550000000000005,3797.285817245305
656,0.6560000000000005,3797.195930488884
657,0.6570000000000005,3797.106042896965
658,0.6580000000000005,3797.016154469732
659,0.6590000000000005,3796.926265207403
660,0.6600000000000005,3796.836375110189
661,0.6610000000000005,3796.74648417828
662,0.6620000000000005,3796.656592411897
663,0.6630000000000005,3796.566699811224
664,0.6640000000000005,3796.476806376501
665,0.6650000000000005,3796.3869121079047
666,0.6660000000000005,3796.297017005669
667,0.6670000000000005,3796.207121069962
668,0.6680000000000005,3796.117224301021
669,0.6690000000000005,3796.0273266990366
670,0.6700000000000005,3795.937428264214
671,0.6710000000000005,3795.847528996777
672,0.6720000000000005,3795.757628896895
673,0.6730000000000005,3795.6677279648056
674,0.6740000000000005,3795.5778262006993
675,0.6750000000000005,3795.487923604784
676,0.6760000000000005,3795.398020177259
677,0.6770000000000005,3795.3081159183353
678,0.6780000000000005,3795.218210828211
679,0.6790000000000005,3795.128304907097
680,0.6800000000000005,3795.0383981551904
681,0.6810000000000005,3794.948490572701
682,0.6820000000000005,3794.858582159819
683,0.6830000000000005,3794.76867291677
684,0.6840000000000005,3794.678762843735
685,0.6850000000000005,3794.588851940936
686,0.6860000000000005,3794.49894020856
687,0.6870000000000005,3794.409027646832
688,0.6880000000000005,3794.3191142559335
689,0.6890000000000005,3794.229200036069
690,0.6900000000000005,3794.139284987458
691,0.6910000000000005,3794.049369110288
692,0.6920000000000005,3793.9594524047657
693,0.6930000000000005,3793.8695348711
694,0.6940000000000005,3793.779616509468
695,0.6950000000000005,3793.6896973201065
696,0.6960000000000005,3793.5997773032
697,0.6970000000000005,3793.509856458951
698,0.6980000000000005,3793.419934787562
699,0.6990000000000005,3793.3300122892297
700,0.7000000000000005,3793.240088964161
701,0.7010000000000005,3793.150164812554
702,0.7020000000000005,3793.060239834621
703,0.7030000000000005,3792.970314030551
704,0.7040000000000005,3792.880387400537
705,0.7050000000000005,3792.790459944804
706,0.7060000000000005,3792.700531663528
707,0.7070000000000005,3792.610602556936
708,0.7080000000000005,3792.520672625198
709,0.7090000000000005,3792.430741868545
710,0.7100000000000005,3792.340810287145
711,0.7110000000000005,3792.250877881225
712,0.7120000000000005,3792.1609446509806
713,0.7130000000000005,3792.071010596601
714,0.7140000000000005,3791.981075718291
715,0.7150000000000005,3791.891140016256
716,0.7160000000000005,3791.801203490677
717,0.7170000000000005,3791.711266141768
718,0.7180000000000005,3791.6213279697336
719,0.7190000000000005,3791.531388974761
720,0.7200000000000005,3791.441449157065
721,0.7210000000000005,3791.3515085168174
722,0.7220000000000005,3791.261567054239
723,0.7230000000000005,3791.17162476952
724,0.7240000000000005,3791.081681662864
725,0.7250000000000005,3790.991737734458
726,0.7260000000000005,3790.901792984511
727,0.7270000000000005,3790.8118474132216
728,0.7280000000000005,3790.7219010207823
729,0.7290000000000005,3790.6319538073913
730,0.7300000000000005,3790.542005773265
731,0.7310000000000005,3790.4520569185615
732,0.7320000000000005,3790.362107243511
733,0.7330000000000005,3790.272156748291
734,0.7340000000000005,3790.182205433121
735,0.7350000000000005,3790.0922532981767
736,0.7360000000000005,3790.002300343664
737,0.7370000000000005,3789.9123465697808
738,0.7380000000000005,3789.822391976728
739,0.7390000000000005,3789.7324365646905
740,0.7400000000000005,3789.6424803338737
741,0.7410000000000005,3789.5525232844752
742,0.7420000000000005,3789.462565416672
743,0.7430000000000005,3789.372606730689
744,0.7440000000000005,3789.28264722671
745,0.7450000000000006,3789.192686904923
746,0.7460000000000006,3789.1027257655264
747,0.7470000000000006,3789.012763808717
748,0.7480000000000006,3788.9228010347024
749,0.7490000000000006,3788.832837443666
750,0.7500000000000006,3788.7428730358015
751,0.7510000000000006,3788.6529078113113
752,0.7520000000000006,3788.562941770387
753,0.7530000000000006,3788.472974913225
754,0.7540000000000006,3788.383007240013
755,0.7550000000000006,3788.2930387509514
756,0.7560000000000006,3788.203069446232
757,0.7570000000000006,3788.113099326063
758,0.7580000000000006,3788.023128390613
759,0.7590000000000006,3787.9331566401065
760,0.7600000000000006,3787.8431840747
761,0.7610000000000006,3787.753210694615
762,0.7620000000000006,3787.6632365000473
763,0.7630000000000006,3787.573261491172
764,0.7640000000000006,3787.483285668202
765,0.7650000000000006,3787.3933090313167
766,0.7660000000000006,3787.303331580713
767,0.7670000000000006,3787.213353316573
768,0.7680000000000006,3787.123374239117
769,0.7690000000000006,3787.033394348517
770,0.7700000000000006,3786.9434136449727
771,0.7710000000000006,3786.8534321286793
772,0.7720000000000006,3786.7634497998215
773,0.7730000000000006,3786.673466658592
774,0.7740000000000006,3786.583482705183
775,0.7750000000000006,3786.493497939796
776,0.7760000000000006,3786.403512362613
777,0.7770000000000006,3786.313525973837
778,0.7780000000000006,3786.223538773648
779,0.7790000000000006,3786.133550762249
780,0.7800000000000006,3786.043561939816
781,0.7810000000000006,3785.953572306556
782,0.7820000000000006,3785.863581862641
783,0.7830000000000006,3785.773590608292
784,0.7840000000000006,3785.6835985436646
785,0.7850000000000006,3785.593605668983
786,0.7860000000000006,3785.5036119844144
787,0.7870000000000006,3785.413617490167
788,0.7880000000000006,3785.323622186407
789,0.7890000000000006,3785.233626073345
790,0.7900000000000006,3785.1436291511714
791,0.7910000000000006,3785.05363142008
792,0.7920000000000006,3784.963632880232
793,0.7930000000000006,3784.8736335318495
794,0.7940000000000006,3784.783633375101
795,0.7950000000000006,3784.6936324102
796,0.7960000000000006,3784.603630637306
797,0.7970000000000006,3784.513628056643
798,0.7980000000000006,3784.423624668362
799,0.7990000000000006,3784.333620472684
800,0.8000000000000006,3784.2436154697775
801,0.8010000000000006,3784.153609659853
802,0.8020000000000006,3784.06360304308
803,0.8030000000000006,3783.97359561964
804,0.8040000000000006,3783.883587389745
805,0.8050000000000006,3783.7935783535727
806,0.8060000000000006,3783.703568511311
807,0.8070000000000006,3783.61355786315
808,0.8080000000000006,3783.5235464092752
809,0.8090000000000006,3783.4335341498745
810,0.8100000000000006,3783.343521085138
811,0.8110000000000006,3783.253507215257
812,0.8120000000000006,3783.163492540412
813,0.8130000000000006,3783.073477060792
814,0.8140000000000006,3782.983460776594
815,0.8150000000000006,3782.8934436879895
816,0.8160000000000006,3782.803425795173
817,0.8170000000000006,3782.713407098328
818,0.8180000000000006,3782.623387597656
819,0.8190000000000006,3782.533367293324
820,0.8200000000000006,3782.443346185533
821,0.8210000000000006,3782.3533242744647
822,0.8220000000000006,3782.263301560295
823,0.8230000000000006,3782.1732780432258
824,0.8240000000000006,3782.083253723432
825,0.8250000000000006,3781.993228601115
826,0.8260000000000006,3781.903202676452
827,0.8270000000000006,3781.813175949614
828,0.8280000000000006,3781.723148420809
829,0.8290000000000006,3781.6331200902177
830,0.8300000000000006,3781.5430909580064
831,0.8310000000000006,3781.453061024387
832,0.8320000000000006,3781.3630302895294
833,0.8330000000000006,3781.272998753626
834,0.8340000000000006,3781.182966416846
835,0.8350000000000006,3781.092933279409
836,0.8360000000000006,3781.002899341462
837,0.8370000000000006,3780.912864603214
838,0.8380000000000006,3780.8228290648312
839,0.8390000000000006,3780.7327927265055
840,0.8400000000000006,3780.642755588422
841,0.8410000000000006,3780.552717650768
842,0.8420000000000006,3780.462678913733
843,0.8430000000000006,3780.3726393774823
844,0.8440000000000006,3780.282599042213
845,0.8450000000000006,3780.192557908106
846,0.8460000000000006,3780.102515975339
847,0.8470000000000006,3780.012473244108
848,0.8480000000000006,3779.922429714584
849,0.8490000000000006,3779.832385386961
850,0.8500000000000006,3779.7423402614113
851,0.8510000000000006,3779.652294338117
852,0.8520000000000006,3779.562247617271
853,0.8530000000000006,3779.472200099048
854,0.8540000000000006,3779.382151783635
855,0.8550000000000006,3779.292102671217
856,0.8560000000000006,3779.202052761973
857,0.8570000000000007,3779.112002056084
858,0.8580000000000007,3779.021950553724
859,0.8590000000000007,3778.931898255099
860,0.8600000000000007,3778.84184516036
861,0.8610000000000007,3778.7517912697167
862,0.8620000000000007,3778.661736583331
863,0.8630000000000007,3778.571681101385
864,0.8640000000000007,3778.481624824068
865,0.8650000000000007,3778.391567751573
866,0.8660000000000007,3778.3015098840574
867,0.8670000000000007,3778.2114512217167
868,0.8680000000000007,3778.1213917647215
869,0.8690000000000007,3778.031331513265
870,0.8700000000000007,3777.941270467512
871,0.8710000000000007,3777.85120862766
872,0.8720000000000007,3777.761145993878
873,0.8730000000000007,3777.671082566343
874,0.8740000000000007,3777.581018345244
875,0.8750000000000007,3777.4909533307577
876,0.8760000000000007,3777.400887523079
877,0.8770000000000007,3777.310820922359
878,0.8780000000000007,3777.220753528793
879,0.8790000000000007,3777.13068534256
880,0.8800000000000007,3777.040616363842
881,0.8810000000000007,3776.9505465928105
882,0.8820000000000007,3776.860476029654
883,0.8830000000000007,3776.7704046745457
884,0.8840000000000007,3776.680332527658
885,0.8850000000000007,3776.590259589192
886,0.8860000000000007,3776.5001858592977
887,0.8870000000000007,3776.4101113381703
888,0.8880000000000007,3776.320036025984
889,0.8890000000000007,3776.2299599229273
890,0.8900000000000007,3776.139883029164
891,0.8910000000000007,3776.049805344876
892,0.8920000000000007,3775.959726870241
893,0.8930000000000007,3775.869647605437
894,0.8940000000000007,3775.779567550647
895,0.8950000000000007,3775.6894867060446
896,0.8960000000000007,3775.5994050718
897,0.8970000000000007,3775.509322648114
898,0.8980000000000007,3775.4192394351344
899,0.8990000000000007,3775.329155433059
900,0.9000000000000007,3775.239070642054
901,0.9010000000000008,3775.148985062309
902,0.9020000000000008,3775.058898693973
903,0.9030000000000008,3774.968811537258
904,0.9040000000000008,3774.878723592315
905,0.9050000000000008,3774.788634859332
906,0.9060000000000008,3774.698545338485
907,0.9070000000000008,3774.60845502994
908,0.9080000000000008,3774.518363933887
909,0.9090000000000008,3774.4282720504902
910,0.9100000000000008,3774.338179379931
911,0.9110000000000008,3774.24808592238
912,0.9120000000000008,3774.157991678032
913,0.9130000000000008,3774.067896647037
914,0.9140000000000008,3773.977800829584
915,0.9150000000000008,3773.8877042258414
916,0.9160000000000008,3773.797606835989
917,0.9170000000000008,3773.707508660208
918,0.9180000000000008,3773.617409698653
919,0.9190000000000008,3773.5273099515175
920,0.9200000000000008,3773.437209418984
921,0.9210000000000008,3773.347108101192
922,0.9220000000000008,3773.257005998348
923,0.9230000000000008,3773.166903110612
924,0.9240000000000008,3773.076799438161
925,0.9250000000000008,3772.9866949811744
926,0.9260000000000008,3772.896589739815
927,0.9270000000000008,3772.806483714268
928,0.9280000000000008,3772.716376904692
929,0.9290000000000008,3772.62626931128
930,0.9300000000000008,3772.5361609341926
931,0.9310000000000008,3772.446051773608
932,0.9320000000000008,3772.355941829695
933,0.9330000000000008,3772.265831102625
934,0.9340000000000008,3772.175719592585
935,0.9350000000000008,3772.085607299724
936,0.9360000000000008,3771.9954942242425
937,0.9370000000000008,3771.905380366296
938,0.9380000000000008,3771.815265726055
939,0.9390000000000008,3771.7251503037
940,0.9400000000000008,3771.635034099404
941,0.9410000000000008,3771.544917113325
942,0.9420000000000008,3771.4547993456576
943,0.9430000000000008,3771.364680796557
944,0.9440000000000008,3771.274561466184
945,0.9450000000000008,3771.1844413547374
946,0.9460000000000008,3771.0943204623727
947,0.9470000000000008,3771.004198789277
948,0.9480000000000008,3770.9140763356
949,0.9490000000000008,3770.82395310152
950,0.9500000000000008,3770.7338290872144
951,0.9510000000000008,3770.643704292853
952,0.9520000000000008,3770.553578718599
953,0.9530000000000008,3770.463452364637
954,0.9540000000000008,3770.3733252311154
955,0.9550000000000008,3770.283197318221
956,0.9560000000000008,3770.193068626124
957,0.9570000000000008,3770.102939154988
958,0.9580000000000009,3770.012808904989
959,0.9590000000000009,3769.922677876297
960,0.9600000000000009,3769.832546069071
961,0.9610000000000009,3769.742413483504
962,0.9620000000000009,3769.6522801197375
963,0.9630000000000009,3769.5621459779504
964,0.9640000000000007,3769.47201105832
965,0.9650000000000007,3769.381875361019
966,0.9660000000000007,3769.291738886199
967,0.9670000000000007,3769.2016016340417
968,0.9680000000000007,3769.1114636047246
969,0.9690000000000007,3769.021324798395
970,0.9700000000000008,3768.931185215232
971,0.9710000000000008,3768.841044855404
972,0.9720000000000008,3768.750903719076
973,0.9730000000000008,3768.660761806421
974,0.9740000000000008,3768.570619117605
975,0.9750000000000008,3768.480475652794
976,0.9760000000000008,3768.3903314121694
977,0.9770000000000008,3768.3001863958766
978,0.9780000000000008,3768.210040604099
979,0.9790000000000008,3768.1198940369977
980,0.9800000000000008,3768.0297466947486
981,0.9810000000000008,3767.939598577506
982,0.9820000000000008,3767.849449685451
983,0.9830000000000008,3767.7593000187367
984,0.9840000000000008,3767.669149577545
985,0.9850000000000008,3767.578998362032
986,0.9860000000000008,3767.4888463723655
987,0.9870000000000008,3767.398693608712
988,0.9880000000000008,3767.30854007124
989,0.9890000000000008,3767.218385760125
990,0.9900000000000008,3767.128230675521
991,0.9910000000000008,3767.038074817591
992,0.9920000000000008,3766.9479181865063
993,0.9930000000000008,3766.857760782443
994,0.9940000000000008,3766.767602605551
995,0.9950000000000008,3766.677443656008
996,0.9960000000000008,3766.587283933977
997,0.9970000000000008,3766.4971234396194
998,0.9980000000000008,3766.406962173103
999,0.9990000000000008,3766.316800134589
1000,1.0000000000000009,3766.226637324248
1001,1.0010000000000006,3766.136473742237
1002,1.0020000000000004,3766.046309388733
1003,1.0030000000000003,3765.956144263896
1004,1.0040000000000002,3765.865978367885
1005,1.005,3765.775811700876
1006,1.006,3765.685644263012
1007,1.007,3765.595476054486
1008,1.0079999999999998,3765.5053070754375
1009,1.0089999999999997,3765.4151373260543
1010,1.0099999999999996,3765.324966806474
1011,1.0109999999999997,3765.234795516885
1012,1.0119999999999991,3765.14462345743
1013,1.0129999999999992,3765.054450628285
1014,1.0139999999999991,3764.964277029616
1015,1.014999999999999,3764.874102661572
1016,1.015999999999999,3764.78392752432
1017,1.0169999999999988,3764.693751618033
1018,1.017999999999999,3764.603574942872
1019,1.0189999999999986,3764.513397498997
1020,1.0199999999999985,3764.423219286575
1021,1.0209999999999984,3764.333040305754
1022,1.0219999999999982,3764.242860556718
1023,1.022999999999998,3764.152680039611
1024,1.023999999999998,3764.062498754608
1025,1.024999999999998,3763.9723167018574
1026,1.0259999999999978,3763.882133881541
1027,1.0269999999999977,3763.791950293799
1028,1.0279999999999976,3763.7017659388057
1029,1.0289999999999977,3763.6115808167337
1030,1.0299999999999974,3763.5213949277054
1031,1.0309999999999973,3763.431208271944
1032,1.0319999999999971,3763.34102084955
1033,1.032999999999997,3763.250832660721
1034,1.033999999999997,3763.160643705605
1035,1.0349999999999968,3763.07045398436
1036,1.0359999999999967,3762.9802634971657
1037,1.0369999999999966,3762.89007224416
1038,1.0379999999999965,3762.799880225512
1039,1.0389999999999964,3762.709687441387
1040,1.0399999999999965,3762.619493891948
1041,1.0409999999999962,3762.529299577344
1042,1.041999999999996,3762.439104497734
1043,1.042999999999996,3762.3489086532977
1044,1.0439999999999958,3762.258712044168
1045,1.0449999999999957,3762.168514670527
1046,1.0459999999999956,3762.078316532521
1047,1.0469999999999955,3761.98811763032
1048,1.0479999999999954,3761.897917964076
1049,1.0489999999999953,3761.807717533956
1050,1.0499999999999952,3761.717516340108
1051,1.050999999999995,3761.627314382705
1052,1.051999999999995,3761.5371116618912
1053,1.0529999999999948,3761.44690817784
1054,1.0539999999999947,3761.3567039306927
1055,1.0549999999999946,3761.266498920618
1056,1.0559999999999945,3761.176293147777
1057,1.0569999999999944,3761.0860866123376
1058,1.0579999999999945,3760.995879314432
1059,1.0589999999999942,3760.905671254231
1060,1.059999999999994,3760.8154624319054
1061,1.060999999999994,3760.725252847596
1062,1.0619999999999938,3760.635042501472
1063,1.0629999999999935,3760.5448313936936
1064,1.0639999999999936,3760.454619524404
1065,1.0649999999999935,3760.364406893758
1066,1.0659999999999934,3760.27419350193
1067,1.0669999999999933,3760.1839793490735
1068,1.0679999999999932,3760.0937644353385
1069,1.068999999999993,3760.003548760886
1070,1.069999999999993,3759.9133323258793
1071,1.0709999999999928,3759.823115130461
1072,1.0719999999999927,3759.732897174798
1073,1.0729999999999926,3759.642678459045
1074,1.0739999999999923,3759.5524589833576
1075,1.0749999999999924,3759.462238747903
1076,1.0759999999999923,3759.372017752812
1077,1.0769999999999922,3759.281795998264
1078,1.077999999999992,3759.191573484403
1079,1.078999999999992,3759.1013502113897
1080,1.079999999999992,3759.011126179388
1081,1.0809999999999915,3758.920901388533
1082,1.0819999999999916,3758.830675839006
1083,1.0829999999999915,3758.740449530935
1084,1.0839999999999914,3758.6502224644983
1085,1.0849999999999913,3758.559994639829
1086,1.0859999999999912,3758.4697660571023
1087,1.086999999999991,3758.379536716476
1088,1.087999999999991,3758.2893066180736
1089,1.0889999999999909,3758.199075762088
1090,1.0899999999999908,3758.1088441486527
1091,1.0909999999999906,3758.01861177793
1092,1.0919999999999903,3757.928378650068
1093,1.0929999999999904,3757.838144765223
1094,1.0939999999999903,3757.747910123557
1095,1.0949999999999902,3757.657674725208
1096,1.09599999999999,3757.567438570336
1097,1.09699999999999,3757.477201659114
1098,1.09799999999999,3757.38696399166
1099,1.0989999999999898,3757.296725568164
1100,1.0999999999999897,3757.206486388761
1101,1.1009999999999895,3757.116246453596
