time,Thrust,P_tank_r,P_inj_r,P_comb_r,Ox_w_r,Thrust_m_avg,Thrust_m_avg_integral
4.334999999999994,711.6469,570.59788,376.69313,77.24609,67.6521946,666.3923252083333,2892.978670663249
4.337500000000006,624.73679,569.77679,365.1978,75.98287,67.6434519,663.120976875,2894.628004408712
4.340000000000003,622.60402,571.35582,373.85088,76.10919,67.628522,661.0437539583334,2896.282973012877
4.342500000000001,587.94661,569.65047,379.66171,76.80397,67.6294635,661.8157697916666,2897.947161376512
4.344999999999999,707.91457,570.59788,383.89351,74.97229,67.6236798,666.4811902083333,2899.6201655670407
4.347499999999997,717.7786,569.71363,385.21989,76.23552,67.62421789999999,666.7311235416668,2901.299218646964
4.349999999999994,750.56984,568.76621,376.7563,76.7408,67.6379373,664.4484,2902.977696123098
4.352500000000006,766.83216,570.59788,372.96663,75.6039,67.63605430000001,664.0318445833333,2904.657991295455
4.355000000000004,638.06656,570.59788,365.13464,76.425,67.6275806,664.5372652083333,2906.344214177271
4.357500000000002,538.09326,569.14518,376.31417,77.87771,67.6357853,665.6702958333334,2908.02628665227
4.359999999999999,483.97439,570.09259,381.87235,76.67764,67.6256975,665.6814041666667,2909.6913333719654
4.362499999999997,483.97439,570.59788,391.28336,76.29868,67.6287911,665.6536339583333,2911.334325376888
4.364999999999995,496.77097,569.08202,385.34621,76.23552,67.6308087,662.34896125,2912.959493859841
4.367500000000007,577.54939,570.78737,380.04068,75.2881,67.6158788,658.5888545833333,2914.579461711743
4.3700000000000045,644.19825,569.01885,371.3876,77.18293,67.6080776,651.2019387500001,2916.204670587878
4.372500000000002,487.97332,571.41898,372.01921,75.6039,67.5932822,643.653955,2917.8295967113613
4.375,558.08792,568.57673,381.68287,76.36184,67.5962413,642.4653835416667,2919.4398398882536
4.377499999999998,693.25182,569.39782,382.94609,76.61448,67.6024285,646.8364383333334,2921.034955792797
4.379999999999996,763.36642,570.47156,389.07272,74.97229,67.6055221,652.6626597916667,2922.6228110105994
4.382499999999993,840.41251,570.34524,379.91435,75.2881,67.603639,658.10009625,2924.215099387492
4.385000000000005,671.92418,569.46098,377.32475,75.85655,67.59355120000001,657.7946222916667,2925.821303239015
4.387500000000003,537.82667,568.76621,366.20838,75.03545,67.5837324,652.396064375,2927.436666260225
4.390000000000001,483.44119,570.4084,373.72456,75.6039,67.57458609999999,648.4582272916667,2929.053978256057
4.392499999999998,528.49583,567.75563,378.46165,75.22494,67.57351010000001,647.4696025,2930.6649384132525
4.394999999999996,626.86955,570.53472,383.76718,74.78281,67.5681299,645.7422860416667,2932.264265314388
4.397499999999994,627.93593,568.07144,384.27247,76.10919,67.5700129,642.954141875,2933.8527365295377
4.400000000000006,617.00552,570.28208,375.80888,75.41442,67.57028190000001,639.3828735416668,2935.4265550931814
4.402500000000003,589.013,568.82937,372.20869,73.58275,67.5675918,637.844395625,2936.985367564392
4.405000000000001,538.89305,568.51357,365.32413,75.47758,67.5622116,637.6388949999999,2938.5320923553
4.407499999999999,493.57182,567.75563,372.5245,74.84597,67.5678608,636.7835679166667,2940.067163693177
4.409999999999997,624.73679,569.01885,376.50365,75.09861,67.5856152,637.194569375,2941.5989025878725
4.412499999999994,730.84178,568.82937,386.73576,76.61448,67.5830596,635.1562250000001,2943.1375285321897
4.415000000000006,776.96279,569.96627,381.93551,74.34068,67.57068530000001,634.2175868749999,2944.687414095454
4.417500000000004,611.67361,568.63989,377.45107,74.27752,67.5631531,629.7465589583334,2946.239935318559
4.420000000000002,547.9573,567.3135,368.73483,74.71965,67.55858,627.402740625,2947.785761360603
4.422499999999999,562.88664,567.06086,367.66109,75.16178,67.5605976,629.0356377083334,2949.3264170666625
4.424999999999997,661.52696,569.08202,377.76687,73.89855,67.5491648,632.7457579166667,2950.8675978852216
4.427499999999995,717.7786,566.80821,378.77745,74.97229,67.539615,637.5666925,2952.4119394757504
4.430000000000007,664.9927,567.43983,387.05156,74.84597,67.53948050000001,636.9779608333333,2953.954655237879
4.4325000000000045,525.56328,568.76621,378.33532,74.34068,67.53342789999999,631.9015391666667,2955.486848558332
4.435000000000002,483.97439,567.18718,373.72456,74.71965,67.52697169999999,625.8975875,2956.999804593558
4.4375,515.43265,569.20834,365.82942,73.70907,67.5129833,618.7272806249999,2958.49740109545
4.439999999999998,588.4798,567.06086,368.73483,74.21436,67.5076031,615.517026875,2959.99226095454
4.442499999999996,627.93593,570.47156,376.18785,74.21436,67.4998018,613.923008125,2961.494482483327
4.444999999999993,719.64477,567.88195,381.17758,74.02487,67.490521,615.6725408333333,2963.011084009083
4.447500000000005,891.86543,567.3135,383.13557,75.41442,67.4797607,622.3651975,2964.551578142424
4.450000000000003,863.60631,566.36609,371.3876,74.84597,67.48769639999999,627.7915258333334,2966.117873464392
4.452500000000001,697.78394,566.55557,369.17696,73.3301,67.4938836,629.67435625,2967.697034036739
4.454999999999998,538.35986,566.55557,363.11349,75.22494,67.4922696,626.0642095833333,2969.2801329511312
