,time,Thrust_expérimental,P_TANK_X,P_INJ_X,P_COMB_X,OX_W_X,THRUST MAIN,Time      (s)
173,0.4325000000000045,4135.79893,651.69681,466.5083,104.53171,64.70415,4464.43114925,0.1730000000000001
174,0.4350000000000591,3868.93688,652.13894,463.79237,106.93184,64.59654,4444.563123,0.1740000000000001
175,0.4375,3791.6242,651.381,461.39224,106.04758,64.00473,4427.027807,0.1750000000000001
176,0.4400000000000545,4758.03272,652.77055,460.06586,106.93184,64.54274,4420.576197,0.1760000000000001
177,0.4424999999999954,4733.50594,651.50732,459.68689,104.27907,64.08543,4430.11364925,0.1770000000000001
178,0.44500000000005,4220.57629,650.68623,462.90811,105.66861,63.85677,4416.903844500001,0.1780000000000001
179,0.4474999999999909,5001.16778,650.11778,463.98185,104.65804,64.08543,4405.8134735,0.1790000000000001
180,0.4500000000000455,4664.99091,652.70739,464.80295,105.66861,64.46204,4394.18991175,0.1800000000000001
181,0.4524999999999863,4860.40538,651.69681,463.4134,105.60545,64.32754,4398.322141250001,0.1810000000000001
182,0.4550000000000409,4520.22958,650.43358,463.72921,105.35281,64.48894,4406.020084999999,0.1820000000000001
183,0.4574999999999818,4340.81084,650.68623,462.59231,105.037,64.42169,4395.77615475,0.1830000000000001
184,0.4600000000000364,5054.75347,650.49675,464.36082,105.73178,64.30064,4422.6689715,0.1840000000000001
185,0.4624999999999772,4007.56652,651.82313,463.60289,106.1739,64.15268,4420.996085,0.1850000000000001
186,0.4650000000000318,4031.8267,649.80197,463.91869,106.04758,64.40824,4413.0515402500005,0.1860000000000001
187,0.4674999999999727,3932.91979,651.75997,463.91869,110.46886,64.70415,4403.0008915,0.1870000000000001
188,0.4700000000000273,4128.33426,651.31784,461.64489,104.59487,64.44859,4376.48130875,0.1880000000000001
189,0.4724999999999681,4458.91262,651.50732,461.96069,105.92126,64.7714,4385.27895875,0.1890000000000001
190,0.4750000000000227,4752.96741,650.68623,462.78179,94.8049,64.9328,4406.619925,0.1900000000000001
191,0.4774999999999636,4662.05836,652.39158,463.72921,106.23706,64.9866,4420.582861999999,0.1910000000000001
192,0.4800000000000182,4379.20058,652.39158,463.91869,103.33165,64.70415,4426.801201,0.1920000000000001
193,0.4825000000000727,4456.77986,653.21268,462.46598,105.22649,64.32754,4443.116843,0.1930000000000001
194,0.4850000000000136,4423.18883,652.26526,464.2345,103.9001,65.43047,4467.516992,0.1940000000000001
195,0.4875000000000682,4509.83235,650.30726,463.47656,105.22649,64.39479,4467.6569545,0.1950000000000001
196,0.4900000000000091,4041.42414,652.64422,462.59231,106.55287,64.44859,4456.03339275,0.1960000000000001
197,0.4925000000000636,4338.67807,652.77055,462.59231,104.91068,64.48894,4444.943021749999,0.1970000000000001
198,0.4950000000000045,4250.43498,652.39158,464.17134,105.10016,64.39479,4450.101644,0.1980000000000001
199,0.4975000000000591,4625.53478,652.45474,465.24508,105.47913,64.09888,4467.4836675,0.1990000000000001
200,0.5,4992.10353,652.96003,465.6872,105.79494,64.05853,4465.964073249999,0.2000000000000001
201,0.5025000000000546,4911.05851,653.339,465.6872,106.36339,64.00473,4454.467144,0.2010000000000001
202,0.5049999999999955,4538.09147,653.52848,465.3714,107.50029,63.77607,4446.64256725,0.2020000000000001
203,0.50750000000005,5237.37135,648.41243,462.84495,103.07901,63.84332,4470.889423750001,0.2030000000000001
204,0.5099999999999909,4335.74552,653.40216,464.42398,106.30023,63.73572,4480.20693475,0.2040000000000001
205,0.5125000000000455,3830.01394,651.63365,464.61346,105.41597,64.40824,4478.4007505,0.2050000000000001
206,0.5149999999999864,3707.11344,652.39158,465.24508,106.23706,63.91057,4448.64203275,0.2060000000000001
207,0.5175000000000409,4305.35364,652.89687,463.91869,104.02642,64.05853,4429.133910250001,0.2070000000000001
208,0.5199999999999818,5248.30177,653.27584,463.53972,105.98442,64.21993,4456.87983225,0.2080000000000001
209,0.5225000000000364,4379.20058,653.02319,463.47656,105.60545,64.12578,4465.08430725,0.2090000000000001
210,0.5249999999999773,3978.77421,650.11778,464.92927,105.037,64.31409,4460.5588495,0.2100000000000001
211,0.5275000000000318,4324.81511,653.02319,464.48714,106.93184,63.89712,4451.6412315,0.2110000000000001
212,0.5299999999999727,4445.58285,654.09693,465.30824,105.92126,64.40824,4429.60045225,0.2120000000000001
213,0.5325000000000273,4482.90621,652.2021,466.00301,105.79494,64.30064,4438.27813425,0.2130000000000001
214,0.5349999999999682,4397.59567,653.40216,465.93985,105.60545,64.62344,4451.494604,0.2140000000000001
215,0.5375000000000227,5003.30054,653.27584,464.36082,105.54229,64.20648,4481.786512500001,0.2150000000000001
216,0.5399999999999636,4207.51311,653.339,464.86611,106.23706,64.30064,4468.02352225,0.2160000000000001
217,0.5425000000000182,4489.8377,653.78113,465.24508,104.7212,64.75795,4461.93181625,0.2170000000000001
218,0.5450000000000728,4579.68036,654.41274,469.72952,106.23706,64.24683,4470.909418,0.2180000000000001
219,0.5475000000000136,4550.88805,653.46532,467.01359,105.47913,64.09888,4459.65242475,0.2190000000000001
220,0.5500000000000682,5336.81146,653.46532,468.40313,107.68977,64.43514,4476.4479385,0.2200000000000001
221,0.5525000000000091,4303.75407,653.339,466.69778,106.36339,65.02695,4462.53165575,0.2210000000000001
222,0.5550000000000637,3972.10932,652.45474,464.73979,107.12132,64.11233,4448.82864925,0.2220000000000001
223,0.5575000000000045,4279.22729,653.71796,463.0976,109.01616,64.9597,4447.2890605,0.2230000000000001
224,0.5600000000000591,4339.47786,653.40216,463.66605,105.66861,64.54274,4429.40717025,0.2240000000000001
225,0.5625,4205.91354,655.36015,465.43456,105.79494,64.24683,4434.3658457500005,0.2250000000000001
226,0.5650000000000546,4107.80641,653.97061,466.57146,105.35281,64.48894,4436.265338499999,0.2260000000000001
227,0.5674999999999955,4221.90926,654.53906,465.49772,106.1739,65.18836,4443.490075250001,0.2270000000000001
228,0.57000000000005,4448.5154,653.84429,463.79237,105.73178,64.50239,4451.49460375,0.2280000000000001
229,0.5724999999999909,4171.25613,654.34958,465.30824,106.36339,64.63689,4444.3031915,0.2290000000000001
230,0.5750000000000455,4053.68753,655.17067,459.62373,106.11074,65.32286,4426.8211945,0.2300000000000001
231,0.5774999999999864,4309.08598,654.16009,464.48714,105.79494,64.31409,4417.9968850000005,0.2310000000000001
232,0.5800000000000409,5160.32527,653.21268,464.86611,105.35281,64.60999,4437.52500225,0.2320000000000001
233,0.5824999999999818,4226.97458,651.69681,465.6872,106.23706,65.33631,4431.77987025,0.2330000000000001
234,0.5850000000000364,3889.19814,653.27584,468.97158,106.80551,64.35444,4418.430103000001,0.2340000000000001
235,0.5874999999999773,3644.7301,655.04435,465.81353,103.9001,64.13923,4396.802546749999,0.2350000000000001
236,0.5900000000000318,3875.33517,654.22325,463.66605,106.04758,64.7176,4392.6503225,0.2360000000000001
237,0.5924999999999727,4294.95642,654.7917,464.36082,105.037,65.00005,4391.55728125,0.2370000000000001
238,0.5950000000000273,4503.43406,654.34958,464.92927,105.037,64.19303,4397.88225825,0.2380000000000001
239,0.5974999999999682,5312.28467,654.53906,465.43456,105.92126,64.27373,4415.0510055,0.2390000000000001
240,0.6000000000000227,4184.3193,652.07577,467.01359,105.16332,64.60999,4394.8563997500005,0.2400000000000001
241,0.6024999999999636,4075.01517,653.46532,465.56088,105.92126,64.879,4373.95531625,0.2410000000000002
242,0.6050000000000182,3754.56743,654.41274,463.47656,106.48971,64.34099,4354.367215249999,0.2420000000000002
243,0.6075000000000728,3963.84486,653.97061,464.61346,104.15275,64.46204,4322.529053,0.2430000000000002
244,0.6100000000000136,4978.77376,655.67596,464.73979,105.41597,64.40824,4338.604759,0.2440000000000002
245,0.6125000000000682,4072.34921,654.66538,466.19249,105.037,64.86555,4344.66314075,0.2450000000000002
246,0.6150000000000091,4061.4188,656.49706,467.51888,105.47913,64.27373,4353.52077475,0.2460000000000002
247,0.6175000000000637,4030.49373,653.97061,464.92927,106.1739,64.75795,4346.649277,0.2470000000000002
248,0.6200000000000045,4604.47374,654.4759,463.47656,107.94242,64.8252,4330.553576249999,0.2480000000000002
249,0.6225000000000591,4555.68677,654.4759,463.53972,106.42655,64.35444,4334.965730999999,0.2490000000000002
250,0.625,4602.07438,656.43389,465.30824,107.24764,64.03163,4350.548235249999,0.2500000000000001
251,0.6275000000000546,5053.15389,655.17067,465.93985,104.34223,64.8252,4368.75670475,0.2510000000000001
252,0.6299999999999955,3973.1757,655.67596,468.52946,105.54229,64.07198,4356.946526000001,0.2520000000000001
253,0.63250000000005,4036.35883,656.05493,468.40313,103.77378,64.38134,4345.782841499999,0.2530000000000001
254,0.6349999999999909,4522.62894,655.86544,467.77152,105.47913,63.97783,4348.90867325,0.2540000000000001
255,0.6375000000000455,4409.05927,656.87602,467.26623,105.66861,63.91057,4334.0526415,0.2550000000000001
256,0.6399999999999864,4979.04036,655.92861,467.01359,104.21591,64.24683,4353.34082275,0.2560000000000001
257,0.6425000000000409,3927.85448,656.37073,468.71894,105.66861,64.55619,4339.291242249999,0.2570000000000002
258,0.6449999999999818,4173.65549,655.42332,468.65578,104.27907,64.38134,4329.1406205,0.2580000000000002
259,0.6475000000000364,4536.2253,655.17067,468.33997,106.11074,64.40824,4328.774051750001,0.2590000000000002
260,0.6499999999999773,4205.11375,654.7917,469.79268,106.04758,64.27373,4300.481609,0.2600000000000002
261,0.6525000000000318,4182.18654,653.97061,467.77152,104.53171,63.80297,4297.44242075,0.2610000000000002
262,0.6549999999999727,3905.19386,655.92861,466.44514,104.34223,64.09888,4295.76953425,0.2620000000000002
263,0.6575000000000273,4897.46215,655.86544,464.42398,103.20533,64.60999,4311.22540575,0.2630000000000002
264,0.6599999999999682,4421.05607,656.56022,467.20307,105.41597,64.44859,4313.264861000001,0.2640000000000002
265,0.6625000000000227,4420.25628,656.24441,468.27681,104.7212,64.21993,4318.6234295,0.2650000000000002
266,0.6649999999999636,4315.21767,655.10751,469.28739,103.5843,63.80297,4323.808711,0.2660000000000002
267,0.6675000000000182,4300.55492,655.23383,469.79268,104.78436,64.05853,4325.7748525,0.2670000000000002
268,0.6700000000000728,4206.97992,657.94976,467.70836,106.995,64.31409,4319.7364655,0.2680000000000002
269,0.6725000000000136,4974.50823,654.91803,466.57146,103.45797,64.01818,4339.817768,0.2690000000000002
270,0.6750000000000682,4487.43834,656.18125,466.57146,105.35281,64.21993,4350.66153825,0.2700000000000002
271,0.6775000000000091,4365.87081,656.56022,466.95043,104.15275,63.89712,4352.081158999999,0.2710000000000002
