Time      (s),ISP     (m/s),C*      (m/s),Pe/Pb     (-),Thrust    (N),Impulse  (Ns),P tank (psia),P inj. (psia),P comb (psia),P crit (psia),O/F       (-),m. ox. (kg/s),Gox (kg/s-m2),r.     (mm/s),Ullage       
1.4009999999999565,955.0184349264958,785.8146409565292,0.5181913392437332,1951.2690583650876,2794.5672856507504,648.1472576373906,516.85247942779,136.9845848739813,386.9324046850649,4.207452092722115,1.650818394433842,383.2672863256199,3.9158568126762106,0.5939637719607541
1.4019999999999564,955.0103358310769,785.8130332845864,0.5181787484453686,1951.209091222245,2796.5184947419725,648.1238357013967,516.8322893952527,136.9812564793199,386.91730521160184,4.207400308186332,1.6507777587539783,383.1768111920342,3.9153944987400466,0.5940409951759076
1.4029999999999563,955.0022363878085,785.8114255538486,0.5181661576410702,1951.149124051161,2798.4696438660235,648.1004142424425,516.812099839652,136.97792808308958,386.90220613265427,4.2073485230164716,1.650737123076698,383.0863753111046,3.914932330863547,0.5941182129205306
1.4039999999999562,954.994136596662,785.8098177643118,0.5181535668308271,1951.0891568517739,2800.420733022875,648.0769932604254,516.7919107608853,136.97459968528807,386.8871074481421,4.207296737212446,1.6506964874019534,382.9959786572358,3.914470308967563,0.5941954251952483
1.404999999999956,954.9860364576087,785.808209915972,0.5181409760146302,1951.0291896240308,2802.371762212499,648.0535727552416,516.7717221588542,136.97127128591237,386.87200915798854,4.2072449507741885,1.650655851729706,382.905621204857,3.9140084329730196,0.5942726320006857
1.405999999999956,954.9779359706114,785.806602008826,0.5181283851924494,1950.969222367849,2804.322731434867,648.0301527267842,516.7515340334578,136.96794288495514,386.85691126211503,4.207193163701611,1.6506152160599072,382.8153029284171,3.913546702800884,0.5943498333374693
1.4069999999999558,954.9698351356446,785.8049940428685,0.518115794364285,1950.9092550831747,2806.2736406899503,648.0067331749505,516.7313463845928,136.96461448241578,386.8418137604413,4.20714137599463,1.6505745803925105,382.7250238023882,3.91308511837219,0.5944270292062233
1.4079999999999557,954.9617339526764,785.8033860180961,0.518103203530118,1950.8492877699452,2808.22448997772,647.983314099636,516.7111592121605,136.96128607828993,386.82671665289035,4.20708958765317,1.6505339447274747,382.6347838012652,3.912623679608036,0.594504219607573
1.4089999999999556,954.9536324216801,785.8017779345049,0.5180906126899445,1950.7893204281058,2810.1752792981483,647.9598955007372,516.6909725160598,136.95795767257601,386.81161993938315,4.2070377986771526,1.6504933090647553,382.54458289956466,3.912162386429579,0.5945814045421426
1.4099999999999555,954.9455305426246,785.8001697920909,0.5180780218437468,1950.7293530575905,2812.126008651206,647.9364773781499,516.6707862961904,136.95462926526986,386.796523619842,4.206986009066496,1.6504526734043072,382.45442107182515,3.91170123875803,0.5946585840105572
1.4109999999999554,954.9374283154747,785.7985615908498,0.5180654309915046,1950.6693856583265,2814.0766780368645,647.9130597317683,516.6506005524518,136.95130085636552,386.7814276941883,4.206934218821117,1.6504120377460858,382.3642982926074,3.9112402365146646,0.5947357580134417
1.4119999999999553,954.929325740204,785.7969533307775,0.5180528401332115,1950.6094182302581,2816.0272874550947,647.8896425614893,516.6304152847417,136.9479724458619,386.76633216234245,4.206882427940938,1.6503714020900446,382.2742145364936,3.9107793796208155,0.5948129265514198
1.4129999999999552,954.9212228167813,785.7953450118703,0.5180402492688526,1950.5494507733215,2817.977836905868,647.8662258672085,516.6102304929609,136.94464403375454,386.75123702422724,4.206830636425877,1.6503307664361404,382.18416977808903,3.910318667997875,0.5948900896251159
1.413999999999955,954.913119545179,785.7937366341237,0.5180276583984208,1950.4894832874609,2819.9283263891557,647.8428096488221,516.5900461770084,136.94131562004205,386.7361422797638,4.206778844275856,1.65029013078433,382.0941639920208,3.9098581015672984,0.594967247235154
1.414999999999955,954.9050159253615,785.792128197534,0.5180150675218919,1950.4295157725976,2821.8787559049283,647.8193939062248,516.5698623367836,136.9379872047175,386.72104792887393,4.206727051490791,1.650249495134564,382.0041971529365,3.909397680250594,0.595044399382158
