,time,ain1,ain2,ain4,ain5,ain8,ain9,ain11,ain12,ain13,LCM101_LOADCELL_ain1,PX309_OMEGA_ain2,PX309_OMEGA_ain4,PX309_OMEGA_ain5,thermocouple_AD8495_ain8,thermocouple_AD8495_ain9,LC101_200_ain11,thermocouple_AD8495_ain12,thermocouple_AD8495_ain13
1914,4.784999999999968,3.73977,2.84699,1.89389,0.30033,-1.46502,-2.81699,1.81683,-0.9231,-1.86515,3066.75116,569.39782,378.77745,60.06626,-543.00462,-813.39755,60.34623,-434.62007,-623.02981
1915,4.787500000000023,3.55945,2.84162,1.8781,0.30412,-1.46187,-2.8173,1.81115,-0.93479,-1.87241,2914.52515,568.32408,375.61939,60.82419,-542.37301,-813.46071,60.10412,-436.95703,-624.48252
1916,4.789999999999964,3.36617,2.85236,1.87178,0.29812,-1.47702,-2.8252,1.8023,-0.93447,-1.87304,2751.36873,570.47156,374.35617,59.62413,-545.40475,-815.03974,59.72751,-436.89387,-624.60884
1917,4.792500000000018,3.68672,2.85015,1.86831,0.29623,-1.47766,-2.82773,1.80546,-0.93447,-1.87999,3021.96312,570.02943,373.6614,59.24516,-545.53107,-815.54503,59.86202,-436.89387,-625.99839
1918,4.795000000000073,4.11558,2.84825,1.86862,0.29496,-1.47513,-2.8192,1.81304,-0.92278,-1.85378,3383.99975,569.65047,373.72456,58.99252,-545.02578,-813.83968,60.18483,-434.55691,-620.75601
1919,4.797500000000014,4.23843,2.84667,1.88536,0.29907,-1.47008,-2.82046,1.79788,-0.93068,-1.86894,3487.70538,569.33466,377.0721,59.81361,-544.0152,-814.09232,59.53921,-436.13594,-623.78774
1920,4.800000000000068,3.69524,2.85046,1.88378,0.30128,-1.47513,-2.8233,1.81146,-0.92626,-1.86831,3029.1612,570.09259,376.7563,60.25574,-545.02578,-814.66077,60.11757,-435.25168,-623.66142
1921,4.802500000000009,3.63335,2.84699,1.88599,0.29717,-1.47102,-2.82046,1.81841,-0.9231,-1.8642,2976.90849,569.39782,377.19842,59.43465,-544.20468,-814.09232,60.41348,-434.62007,-622.84033
1922,4.805000000000064,3.74388,2.84762,1.8762,0.29875,-1.4805,-2.83941,1.81336,-0.93447,-1.86989,3070.2169,569.52414,375.24043,59.75045,-546.09952,-817.88199,60.19828,-436.89387,-623.97723
1923,4.8075000000000045,4.01989,2.8492,1.86957,0.30096,-1.48808,-2.84288,1.81178,-0.93763,-1.8781,3303.22132,569.83995,373.91404,60.19258,-547.61539,-818.57676,60.13102,-437.52548,-625.61942
1924,4.810000000000059,4.58108,2.8492,1.87115,0.29623,-1.47355,-2.81604,1.81967,-0.91773,-1.85094,3776.96145,569.83995,374.22985,59.24516,-544.70997,-813.20806,60.46728,-433.54633,-620.18756
1925,4.8125,3.80641,2.84983,1.86894,0.29465,-1.46408,-2.81257,1.80578,-0.91521,-1.84904,3123.0028,569.96627,373.78772,58.92936,-542.81514,-812.51329,59.87547,-433.04104,-619.80859
1926,4.815000000000055,4.03473,2.84415,1.8762,0.29244,-1.47039,-2.8192,1.81873,-0.91521,-1.84936,3315.75131,568.82937,375.24043,58.48723,-544.07836,-813.83968,60.42693,-433.04104,-619.87175
1927,4.8174999999999955,3.78746,2.82267,1.87652,0.29875,-1.48018,-2.82741,1.80357,-0.93005,-1.87147,3107.00707,564.53441,375.30359,59.75045,-546.03636,-815.48187,59.78132,-436.00962,-624.29303
1928,4.82000000000005,4.23527,2.84699,1.87399,0.29623,-1.47923,-2.82709,1.81083,-0.92657,-1.86262,3485.03943,569.39782,374.7983,59.24516,-545.84687,-815.4187,60.09067,-435.31484,-622.52452
1929,4.822499999999991,3.8683,2.8492,1.86957,0.29307,-1.48587,-2.8413,1.79409,-0.94331,-1.88378,3175.25551,569.83995,373.91404,58.61355,-547.17326,-818.26096,59.3778,-438.66238,-626.75632
1930,4.8250000000000455,4.10484,2.85615,1.86483,0.30317,-1.47766,-2.82709,1.80957,-0.93131,-1.86578,3374.9355,571.22949,372.96663,60.63471,-545.53107,-815.4187,60.03687,-436.26226,-623.15613
1931,4.827499999999986,3.97852,2.84825,1.87368,0.29275,-1.48334,-2.83404,1.80167,-0.93289,-1.87557,3268.29732,569.65047,374.73514,58.55039,-546.66797,-816.80825,59.70061,-436.57807,-625.11413
1932,4.830000000000041,3.85788,2.84541,1.86799,0.29938,-1.48934,-2.83657,1.82062,-0.92626,-1.86515,3166.45786,569.08202,373.59824,59.87678,-547.86803,-817.31354,60.50763,-435.25168,-623.02981
1933,4.832499999999982,3.56576,2.84099,1.87494,0.29496,-1.49029,-2.84446,1.79788,-0.94489,-1.88915,2919.85706,568.19776,374.98778,58.99252,-548.05751,-818.89257,59.53921,-438.97819,-627.83006
1934,4.835000000000036,3.69272,2.83878,1.87052,0.29812,-1.4846,-2.83215,1.81051,-0.93415,-1.87241,3027.02843,567.75563,374.10353,59.62413,-546.92061,-816.42928,60.07722,-436.83071,-624.48252
1935,4.837499999999977,4.09695,2.84415,1.86768,0.2997,-1.48745,-2.84541,1.79788,-0.94458,-1.89041,3368.27062,568.82937,373.53508,59.93994,-547.48906,-819.08205,59.53921,-438.91503,-628.0827
1936,4.840000000000032,3.77546,2.84383,1.87494,0.29749,-1.48176,-2.83309,1.81462,-0.93226,-1.86704,3096.87644,568.76621,374.98778,59.49781,-546.35216,-816.61877,60.25208,-436.45174,-623.40878
1937,4.842499999999973,3.65166,2.84288,1.87715,0.30159,-1.48271,-2.83688,1.79093,-0.94394,-1.89136,2992.37102,568.57673,375.42991,60.3189,-546.54165,-817.3767,59.2433,-438.78871,-628.27219
1938,4.845000000000027,3.42965,2.83909,1.87178,0.29938,-1.49155,-2.84257,1.82725,-0.92942,-1.8721,2804.95442,567.81879,374.35617,59.87678,-548.31016,-818.5136,60.79009,-435.88329,-624.41936
1939,4.847499999999968,3.43755,2.84478,1.87178,0.30349,-1.49534,-2.84983,1.80009,-0.94331,-1.88694,2811.61931,568.95569,374.35617,60.69787,-549.06809,-819.96631,59.63336,-438.66238,-627.38793
1940,4.850000000000023,3.6245,2.83625,1.87304,0.29338,-1.48397,-2.83088,1.81557,-0.93036,-1.86925,2969.44381,567.25034,374.60882,58.67671,-546.79429,-816.17664,60.29243,-436.07278,-623.85091
1941,4.852499999999964,3.98547,2.83815,1.86862,0.2918,-1.48429,-2.83625,1.81178,-0.93668,-1.87683,3274.16242,567.62931,373.72456,58.36091,-546.85745,-817.25038,60.13102,-437.336,-625.36677
1942,4.855000000000018,3.84967,2.83751,1.86231,0.29465,-1.48681,-2.83467,1.81462,-0.93068,-1.86673,3159.52637,567.50299,372.46134,58.92936,-547.36274,-816.93457,60.25208,-436.13594,-623.34562
1943,4.857500000000073,4.01673,2.83909,1.86357,0.29023,-1.49376,-2.84952,1.80546,-0.93794,-1.8841,3300.55537,567.81879,372.71398,58.0451,-548.75229,-819.90315,59.86202,-437.58865,-626.81948
1944,4.860000000000014,3.7783,2.84067,1.8601,0.29244,-1.49471,-2.84888,1.81146,-0.93857,-1.88378,3099.2758,568.1346,372.01921,58.48723,-548.94177,-819.77682,60.11757,-437.71497,-626.75632
1945,4.862500000000068,3.67787,2.83751,1.86862,0.29717,-1.4846,-2.83278,1.8162,-0.93131,-1.86925,3014.49845,567.50299,373.72456,59.43465,-546.92061,-816.55561,60.31933,-436.26226,-623.85091
1946,4.865000000000009,3.52723,2.84225,1.86704,0.2978,-1.49376,-2.84731,1.79788,-0.94268,-1.88568,2887.33241,568.4504,373.40875,59.56097,-548.75229,-819.46102,59.53921,-438.53606,-627.13529
1947,4.867500000000064,3.41797,2.83941,1.87273,0.31738,-1.48302,-2.8293,1.8143,-0.9291,-1.86736,2795.09039,567.88195,374.54566,63.47696,-546.60481,-815.86083,60.23863,-435.82013,-623.47194
1948,4.8700000000000045,3.57429,2.83467,1.86736,0.29717,-1.48523,-2.84415,1.81841,-0.93542,-1.87652,2927.05514,566.93454,373.47192,59.43465,-547.04694,-818.82941,60.41348,-437.08336,-625.30361
1949,4.872500000000059,3.38102,2.82994,1.85725,0.29844,-1.50134,-2.8552,1.81683,-0.93921,-1.88473,2763.89872,565.98712,371.45076,59.68729,-550.26815,-821.04005,60.34623,-437.84129,-626.9458
1950,4.875,3.49186,2.83025,1.85031,0.29528,-1.5026,-2.85741,1.80451,-0.94552,-1.89641,2857.47372,566.05028,370.06121,59.05568,-550.5208,-821.48218,59.82167,-439.10451,-629.28277
1951,4.877500000000055,3.63682,2.83909,1.85504,0.29244,-1.49787,-2.84573,1.80483,-0.93794,-1.87747,2979.84104,567.81879,371.00863,58.48723,-549.57338,-819.14521,59.83512,-437.58865,-625.4931
1952,4.8799999999999955,3.62387,2.84067,1.86357,0.29149,-1.48902,-2.83467,1.81557,-0.92689,-1.86294,2968.91062,568.1346,372.71398,58.29775,-547.80487,-816.93457,60.29243,-435.378,-622.58768
1953,4.88250000000005,3.75998,2.83467,1.86736,0.29844,-1.49029,-2.8413,1.81083,-0.93321,-1.87494,3083.81326,566.93454,373.47192,59.68729,-548.05751,-818.26096,60.09067,-436.64123,-624.98781
1954,4.884999999999991,3.77956,2.83909,1.8661,0.29086,-1.48587,-2.83309,1.82409,-0.92184,-1.85852,3100.34218,567.81879,373.21927,58.17142,-547.17326,-816.61877,60.65559,-434.36743,-621.70343
1955,4.8875000000000455,4.84699,2.82962,1.86262,0.29623,-1.49155,-2.84541,1.81304,-0.93636,-1.87462,4001.43482,565.92396,372.5245,59.24516,-548.31016,-819.08205,60.18483,-437.27284,-624.92465
1956,4.889999999999986,3.78083,2.8353,1.8601,0.28707,-1.49755,-2.85457,1.81715,-0.93763,-1.88094,3101.40856,567.06086,372.01921,57.41349,-549.51022,-820.91373,60.35968,-437.52548,-626.18787
1957,4.892500000000041,3.91347,2.83436,1.8702,0.29907,-1.49629,-2.84825,1.80325,-0.94015,-1.88252,3213.37866,566.87138,374.04037,59.81361,-549.25758,-819.6505,59.76786,-438.03077,-626.50367
1958,4.894999999999982,3.89262,2.83815,1.87115,0.29023,-1.49313,-2.84573,1.81841,-0.93068,-1.87336,3195.78336,567.62931,374.22985,58.0451,-548.62596,-819.14521,60.41348,-436.13594,-624.672
1959,4.897500000000036,3.84051,2.83436,1.86357,0.28896,-1.48776,-2.83215,1.79441,-0.93794,-1.87273,3151.79511,566.87138,372.71398,57.79246,-547.55222,-816.42928,59.39125,-437.58865,-624.54568
1960,4.899999999999977,4.64898,2.82804,1.87241,0.29212,-1.50418,-2.85173,1.80925,-0.93289,-1.87525,3834.27947,565.60815,374.48249,58.42407,-550.83661,-820.34527,60.02342,-436.57807,-625.05097
1961,4.902500000000032,3.54871,2.83088,1.88915,0.29275,-1.48239,-2.84352,1.80167,-0.93763,-1.87399,2905.46091,566.1766,377.83004,58.55039,-546.47849,-818.70308,59.70061,-437.52548,-624.79832
1962,4.904999999999973,3.38733,2.83246,1.87525,0.30096,-1.47955,-2.83499,1.81178,-0.93447,-1.87525,2769.23063,566.49241,375.05094,60.19258,-545.91003,-816.99773,60.13102,-436.89387,-625.05097
1963,4.907500000000027,3.56197,2.82772,1.86073,0.29244,-1.49534,-2.8492,1.79599,-0.94773,-1.88915,2916.65791,565.54499,372.14553,58.48723,-549.06809,-819.83999,59.45851,-439.54664,-627.83006
1964,4.909999999999968,3.45807,2.83057,1.85694,0.29623,-1.48839,-2.83436,1.79536,-0.94268,-1.87904,2828.94801,566.11344,371.3876,59.24516,-547.67855,-816.87141,59.43161,-438.53606,-625.8089
1965,4.912500000000023,3.61471,2.83151,1.86104,0.29465,-1.48492,-2.8353,1.81083,-0.93163,-1.87273,2961.17936,566.30292,372.20869,58.92936,-546.98377,-817.06089,60.09067,-436.32542,-624.54568
1966,4.914999999999964,3.53292,2.82962,1.85883,0.2978,-1.48239,-2.82046,1.80072,-0.92563,-1.8601,2892.13113,565.92396,371.76656,59.56097,-546.47849,-814.09232,59.66026,-435.12536,-622.01923
1967,4.917500000000018,3.72146,2.83309,1.87304,0.29275,-1.47766,-2.82804,1.80799,-0.92815,-1.8642,3051.28862,566.61873,374.60882,58.55039,-545.53107,-815.60819,59.96962,-435.63065,-622.84033
1968,4.920000000000073,3.42428,2.82678,1.8642,0.29149,-1.48871,-2.84004,1.80767,-0.93763,-1.87747,2800.4223,565.35551,372.8403,58.29775,-547.74171,-818.00831,59.95617,-437.52548,-625.4931
1969,4.922500000000014,3.60745,2.83025,1.85725,0.29054,-1.49597,-2.84857,1.8042,-0.94236,-1.88757,2955.04766,566.05028,371.45076,58.10826,-549.19441,-819.71366,59.80822,-438.4729,-627.51425
1970,4.925000000000068,3.51397,2.84983,1.8522,0.29623,-1.48271,-2.82994,1.81241,-0.93131,-1.86515,2876.13541,569.96627,370.44018,59.24516,-546.54165,-815.98715,60.15793,-436.26226,-623.02981
1971,4.927500000000009,4.33664,2.82772,1.85346,0.29086,-1.47481,-2.82046,1.81083,-0.93289,-1.87115,3570.61657,565.54499,370.69282,58.17142,-544.96262,-814.09232,60.09067,-436.57807,-624.22987
1972,4.930000000000064,4.40012,2.82772,1.8642,0.2877,-1.47387,-2.81857,1.8083,-0.92026,-1.85157,3624.20225,565.54499,372.8403,57.53981,-544.77313,-813.71335,59.98307,-434.05162,-620.31388
1973,4.9325000000000045,3.81304,2.83436,1.87715,0.28707,-1.46439,-2.80846,1.81304,-0.91142,-1.84115,3128.6013,566.87138,375.42991,57.41349,-542.8783,-811.6922,60.18483,-432.28311,-618.22956
1974,4.935000000000059,3.54018,2.82615,1.86483,0.29559,-1.47418,-2.82267,1.80357,-0.92563,-1.8601,2898.26283,565.22919,372.96663,59.11884,-544.83629,-814.53445,59.78132,-435.12536,-622.01923
1975,4.9375,3.84557,2.82962,1.85757,0.2937,-1.4906,-2.84352,1.8042,-0.93794,-1.87747,3156.06063,565.92396,371.51392,58.73988,-548.12068,-818.70308,59.80822,-437.58865,-625.4931
1976,4.940000000000055,3.61598,2.82899,1.85125,0.28865,-1.48902,-2.83341,1.81051,-0.93257,-1.86641,2962.24574,565.79764,370.2507,57.7293,-547.80487,-816.68193,60.07722,-436.51491,-623.28246
1977,4.9424999999999955,4.20211,2.81762,1.85567,0.29717,-1.49123,-2.8413,1.81367,-0.93036,-1.86894,3457.0469,563.52383,371.13495,59.43465,-548.247,-818.26096,60.21173,-436.07278,-623.78774
1978,4.94500000000005,3.5825,2.82046,1.85536,0.29528,-1.47323,-2.81541,1.80041,-0.92563,-1.85883,2933.98662,564.09228,371.07179,59.05568,-544.64681,-813.08174,59.64681,-435.12536,-621.76659
1979,4.947499999999991,4.49928,2.82899,1.86104,0.28991,-1.48239,-2.82804,1.81241,-0.9231,-1.85946,3707.91323,565.79764,372.20869,57.98194,-546.47849,-815.60819,60.15793,-434.62007,-621.89291
1980,4.9500000000000455,3.78967,2.82551,1.8601,0.29654,-1.48208,-2.83278,1.8042,-0.93194,-1.87241,3108.87324,565.10286,372.01921,59.30833,-546.41532,-816.55561,59.80822,-436.38858,-624.48252
1981,4.952499999999986,4.0161,2.82362,1.86231,0.29338,-1.48745,-2.83499,1.81304,-0.92689,-1.8642,3300.02218,564.7239,372.46134,58.67671,-547.48906,-816.99773,60.18483,-435.378,-622.84033
1982,4.955000000000041,3.53134,2.82772,1.85852,0.29528,-1.49281,-2.84415,1.80641,-0.93636,-1.8781,2890.79816,565.54499,371.7034,59.05568,-548.5628,-818.82941,59.90237,-437.27284,-625.61942
1983,4.957499999999982,3.75746,2.82741,1.84936,0.29338,-1.4846,-2.82899,1.81336,-0.92752,-1.86136,3081.6805,565.48183,369.87173,58.67671,-546.92061,-815.79767,60.19828,-435.50433,-622.27188
1984,4.960000000000036,4.53497,2.8293,1.85189,0.28517,-1.48902,-2.83846,1.80925,-0.92942,-1.86894,3738.03851,565.8608,370.37702,57.03452,-547.80487,-817.69251,60.02342,-435.88329,-623.78774
1985,4.962499999999977,3.93557,2.82299,1.85978,0.29433,-1.47892,-2.82899,1.81367,-0.92215,-1.85725,3232.04034,564.59757,371.95605,58.8662,-545.78371,-815.79767,60.21173,-434.43059,-621.45078
1986,4.965000000000032,3.57018,2.82299,1.86231,0.29465,-1.48176,-2.82551,1.79472,-0.93005,-1.86799,2923.5894,564.59757,372.46134,58.92936,-546.35216,-815.1029,59.40471,-436.00962,-623.59826
1987,4.967499999999973,3.80799,2.82046,1.85757,0.29433,-1.48523,-2.8353,1.8162,-0.93005,-1.86925,3124.33577,564.09228,371.51392,58.8662,-547.04694,-817.06089,60.31933,-436.00962,-623.85091
1988,4.970000000000027,3.83672,2.82267,1.84431,0.29433,-1.49313,-2.84288,1.8042,-0.93889,-1.88126,3148.59596,564.53441,368.86115,58.8662,-548.62596,-818.57676,59.80822,-437.77813,-626.25103
1989,4.972499999999968,3.82757,2.81699,1.84841,0.2937,-1.48934,-2.83752,1.80294,-0.93384,-1.86862,3140.86469,563.39751,369.68225,58.73988,-547.86803,-817.50302,59.75441,-436.76755,-623.72458
1990,4.975000000000023,3.4527,2.83309,1.83831,0.29149,-1.47892,-2.81541,1.79346,-0.9291,-1.85789,2824.41589,566.61873,367.66109,58.29775,-545.78371,-813.08174,59.3509,-435.82013,-621.5771
1991,4.977499999999964,4.22548,2.82204,1.84967,0.28865,-1.48271,-2.82899,1.80957,-0.92373,-1.86294,3476.77497,564.40809,369.93489,57.7293,-546.54165,-815.79767,60.03687,-434.74639,-622.58768
1992,4.980000000000018,3.4606,2.8233,1.85567,0.29023,-1.48397,-2.83657,1.79662,-0.93479,-1.87778,2831.08077,564.66073,371.13495,58.0451,-546.79429,-817.31354,59.48541,-436.95703,-625.55626
1993,4.982500000000073,3.53197,2.82551,1.85725,0.28833,-1.48587,-2.82804,1.80736,-0.92878,-1.86262,2891.33135,565.10286,371.45076,57.66614,-547.17326,-815.60819,59.94272,-435.75697,-622.52452
1994,4.985000000000014,3.30649,2.83025,1.85978,0.29117,-1.4906,-2.8413,1.8042,-0.937,-1.87652,2700.98219,566.05028,371.95605,58.23459,-548.12068,-818.26096,59.80822,-437.39916,-625.30361
1995,4.987500000000068,3.62198,2.82457,1.85346,0.29244,-1.48713,-2.83341,1.8083,-0.93163,-1.86673,2967.31105,564.91338,370.69282,58.48723,-547.4259,-816.68193,59.98307,-436.32542,-623.34562
1996,4.990000000000009,4.39381,2.82615,1.85125,0.28865,-1.50229,-2.8552,1.7982,-0.94647,-1.88631,3618.87034,565.22919,370.2507,57.7293,-550.45764,-821.04005,59.55266,-439.294,-627.26161
1997,4.992500000000064,3.58755,2.81825,1.84462,0.28423,-1.49092,-2.84194,1.81841,-0.93131,-1.86989,2938.25215,563.65016,368.92431,56.84504,-548.18384,-818.38728,60.41348,-436.26226,-623.97723
1998,4.9950000000000045,3.56355,2.82141,1.85915,0.29023,-1.48934,-2.83436,1.80609,-0.93257,-1.87525,2917.99089,564.28177,371.82973,58.0451,-547.86803,-816.87141,59.88892,-436.51491,-625.05097
1999,4.997500000000059,3.66777,2.82015,1.85252,0.28896,-1.4966,-2.84636,1.8263,-0.92815,-1.87178,3005.96739,564.02912,370.50334,57.79246,-549.32074,-819.27154,60.74974,-435.63065,-624.3562
2000,5.0,3.58566,2.82362,1.8462,0.29907,-1.49376,-2.8413,1.8042,-0.93542,-1.86862,2936.65257,564.7239,369.24012,59.81361,-548.75229,-818.26096,59.80822,-437.08336,-623.72458
2001,5.002500000000055,3.94284,2.81383,1.84367,0.28296,-1.50387,-2.85331,1.81746,-0.93542,-1.87999,3238.17203,562.7659,368.73483,56.5924,-550.77344,-820.66108,60.37313,-437.08336,-625.99839
2002,5.0049999999999955,3.45113,2.81825,1.84336,0.28012,-1.4966,-2.84004,1.7982,-0.93826,-1.8781,2823.08291,563.65016,368.67167,56.02395,-549.32074,-818.00831,59.55266,-437.65181,-625.61942
2003,5.00750000000005,4.27159,2.81667,1.8402,0.29275,-1.50071,-2.85425,1.80894,-0.93889,-1.88126,3515.6979,563.33435,368.04006,58.55039,-550.14183,-820.85056,60.00997,-437.77813,-626.25103
2004,5.009999999999991,3.88694,2.81857,1.83483,0.28801,-1.50513,-2.85994,1.80325,-0.94394,-1.88915,3190.98464,563.71332,366.96632,57.60297,-551.02609,-821.98746,59.76786,-438.78871,-627.83006
2005,5.0125000000000455,4.14495,2.81636,1.84904,0.28738,-1.4966,-2.83973,1.81209,-0.92626,-1.87115,3408.79312,563.27119,369.80857,57.47665,-549.32074,-817.94515,60.14447,-435.25168,-624.22987
2006,5.014999999999986,3.66872,2.81225,1.84873,0.29465,-1.49566,-2.84225,1.80104,-0.94142,-1.88694,3006.76718,562.45009,369.74541,58.92936,-549.13125,-818.45044,59.67371,-438.28342,-627.38793
2007,5.017500000000041,4.16611,2.82046,1.85662,0.28959,-1.49123,-2.83688,1.8042,-0.93542,-1.87273,3426.65502,564.09228,371.32444,57.91878,-548.247,-817.3767,59.80822,-437.08336,-624.54568
2008,5.019999999999982,4.8991,2.81541,1.84778,0.29559,-1.49692,-2.84509,1.79915,-0.94963,-1.88915,4045.42307,563.08171,369.55592,59.11884,-549.3839,-819.01889,59.59301,-439.92561,-627.83006
2009,5.022500000000036,3.98863,2.81162,1.84336,0.29244,-1.49597,-2.84699,1.80451,-0.94047,-1.88283,3276.82837,562.32377,368.67167,58.48723,-549.19441,-819.39786,59.82167,-438.09393,-626.56684
2010,5.024999999999977,3.62292,2.81383,1.83862,0.30191,-1.50039,-2.85173,1.79788,-0.94205,-1.88473,2968.11084,562.7659,367.72425,60.38207,-550.07867,-820.34527,59.53921,-438.40974,-626.9458
2011,5.027500000000032,3.85978,2.81446,1.83799,0.29054,-1.50481,-2.85078,1.80451,-0.94331,-1.88631,3168.05743,562.89222,367.59793,58.10826,-550.96293,-820.15579,59.82167,-438.66238,-627.26161
2012,5.029999999999973,3.54113,2.8072,1.84273,0.29275,-1.49913,-2.8432,1.7982,-0.94173,-1.88062,2899.06261,561.43952,368.54535,58.55039,-549.82603,-818.63992,59.55266,-438.34658,-626.12471
2013,5.032500000000027,3.64819,2.80941,1.84431,0.29591,-1.49945,-2.84636,1.80136,-0.94173,-1.88441,2989.43847,561.88164,368.86115,59.182,-549.88919,-819.27154,59.68716,-438.34658,-626.88264
2014,5.034999999999968,3.31786,2.81351,1.83641,0.28833,-1.49439,-2.83909,1.79346,-0.94079,-1.87936,2710.57963,562.70274,367.28212,57.66614,-548.87861,-817.81883,59.3509,-438.1571,-625.87206
2015,5.037500000000023,4.20622,2.81257,1.83578,0.28991,-1.49881,-2.84794,1.80736,-0.94015,-1.87652,3460.51264,562.51326,367.1558,57.98194,-549.76287,-819.58734,59.94272,-438.03077,-625.30361
2016,5.039999999999964,3.51208,2.80941,1.83325,0.28644,-1.51555,-2.87036,1.79093,-0.95468,-1.90178,2874.53583,561.88164,366.65051,57.28717,-553.11041,-824.07178,59.2433,-440.93619,-630.35651
2017,5.042500000000018,3.5645,2.8192,1.83167,0.29528,-1.51303,-2.86341,1.80799,-0.94047,-1.88694,2918.79068,563.83964,366.3347,59.05568,-552.60512,-822.68224,59.96962,-438.09393,-627.38793
2018,5.045000000000073,3.92357,2.81099,1.83231,0.2937,-1.50639,-2.84731,1.79978,-0.94552,-1.88947,3221.90971,562.19745,366.46103,58.73988,-551.27873,-819.46102,59.61991,-439.10451,-627.89322
2019,5.047500000000014,3.79883,2.8132,1.84115,0.28707,-1.49755,-2.83973,1.79915,-0.93636,-1.87399,3116.60451,562.63958,368.22954,57.41349,-549.51022,-817.94515,59.59301,-437.27284,-624.79832
2020,5.050000000000068,4.53244,2.81162,1.84873,0.28707,-1.49566,-2.84667,1.80451,-0.9351,-1.87557,3735.90575,562.32377,369.74541,57.41349,-549.13125,-819.3347,59.82167,-437.02019,-625.11413
2021,5.052500000000009,3.37565,2.8113,1.84273,0.27886,-1.4966,-2.84825,1.8143,-0.93194,-1.86989,2759.3666,562.26061,368.54535,55.7713,-549.32074,-819.6505,60.23863,-436.38858,-623.97723
2022,5.055000000000064,3.67882,2.8012,1.83862,0.29086,-1.49945,-2.84667,1.80136,-0.94015,-1.8822,3015.29823,560.23945,367.72425,58.17142,-549.88919,-819.3347,59.68716,-438.03077,-626.44051
2023,5.0575000000000045,3.42144,2.81162,1.82946,0.28138,-1.50987,-2.86183,1.80925,-0.94236,-1.89136,2798.02294,562.32377,365.89258,56.27659,-551.97351,-822.36643,60.02342,-438.4729,-628.27219
2024,5.060000000000059,3.52755,2.80878,1.82978,0.2858,-1.50608,-2.85615,1.81967,-0.93352,-1.86989,2887.59901,561.75532,365.95574,57.16085,-551.21557,-821.22953,60.46728,-436.70439,-623.97723
2025,5.0625,3.4745,2.81162,1.83073,0.29402,-1.50292,-2.84604,1.80167,-0.937,-1.88252,2842.81097,562.32377,366.14522,58.80304,-550.58396,-819.20837,59.70061,-437.39916,-626.50367
2026,5.065000000000055,3.46471,2.81857,1.83388,0.28801,-1.49787,-2.8372,1.79536,-0.937,-1.87336,2834.54651,563.71332,366.77683,57.60297,-549.57338,-817.43986,59.43161,-437.39916,-624.672
2027,5.0674999999999955,3.46186,2.81509,1.84273,0.29433,-1.49597,-2.84667,1.81367,-0.9351,-1.87683,2832.14716,563.01854,368.54535,58.8662,-549.19441,-819.3347,60.21173,-437.02019,-625.36677
2028,5.07000000000005,3.56671,2.81225,1.83831,0.29117,-1.51524,-2.86594,1.80894,-0.94079,-1.88441,2920.65685,562.45009,367.66109,58.23459,-553.04725,-823.18753,60.00997,-438.1571,-626.88264
2029,5.072499999999991,3.57334,2.80625,1.82883,0.28454,-1.50987,-2.85646,1.80799,-0.94331,-1.88631,2926.25535,561.25003,365.76625,56.9082,-551.97351,-821.29269,59.96962,-438.66238,-627.26161
2030,5.0750000000000455,3.50639,2.81004,1.8282,0.29212,-1.50513,-2.85109,1.81051,-0.93068,-1.86768,2869.73711,562.00797,365.63993,58.42407,-551.02609,-820.21895,60.07722,-436.13594,-623.5351
2031,5.077499999999986,3.33775,2.80783,1.83925,0.28454,-1.4925,-2.83783,1.81178,-0.92121,-1.8541,2727.37514,561.56584,367.85057,56.9082,-548.49964,-817.56618,60.13102,-434.2411,-620.81917
2032,5.080000000000041,4.3398,2.8113,1.84115,0.28454,-1.49155,-2.83404,1.80294,-0.93036,-1.86862,3573.28252,562.26061,368.22954,56.9082,-548.31016,-816.80825,59.75441,-436.07278,-623.72458
2033,5.082499999999982,3.52881,2.80341,1.8481,0.2877,-1.49313,-2.8372,1.81651,-0.92057,-1.85757,2888.66539,560.68158,369.61908,57.53981,-548.62596,-817.43986,60.33278,-434.11478,-621.51394
2034,5.085000000000036,3.36617,2.81257,1.84715,0.27759,-1.48934,-2.83909,1.80862,-0.92689,-1.8642,2751.36873,562.51326,369.4296,55.51866,-547.86803,-817.81883,59.99652,-435.378,-622.84033
2035,5.087499999999977,3.85725,2.7993,1.83009,0.28707,-1.50197,-2.85109,1.8143,-0.93447,-1.87083,3165.92467,559.86049,366.0189,57.41349,-550.39448,-820.21895,60.23863,-436.89387,-624.16671
2036,5.090000000000032,3.96178,2.80562,1.83073,0.28454,-1.49787,-2.84194,1.81336,-0.92815,-1.86515,3254.16776,561.12371,366.14522,56.9082,-549.57338,-818.38728,60.19828,-435.63065,-623.02981
2037,5.092499999999973,3.60019,2.80909,1.8282,0.28896,-1.50576,-2.85425,1.80957,-0.93415,-1.87241,2948.91596,561.81848,365.63993,57.79246,-551.15241,-820.85056,60.03687,-436.83071,-624.48252
2038,5.095000000000027,3.6024,2.80436,1.83515,0.29149,-1.48997,-2.83215,1.80167,-0.92784,-1.85883,2950.78213,560.87107,367.02948,58.29775,-547.99435,-816.42928,59.70061,-435.56749,-621.76659
