,Time      (s),Ullage       
5550,5.550000000000188,0.7198319404130934
5551,5.5510000000001885,0.7199049726174385
5552,5.552000000000189,0.7199779992751564
5553,5.553000000000189,0.7200510203868726
5554,5.5540000000001895,0.7201240359532118
5555,5.55500000000019,0.720197045974799
5556,5.55600000000019,0.7202700504522581
5557,5.557000000000191,0.7203430493862137
5558,5.558000000000191,0.7204160427772903
5559,5.559000000000191,0.7204890306261116
5560,5.560000000000192,0.7205620129333011
5561,5.561000000000192,0.7206349896994828
5562,5.562000000000192,0.7207079609252806
5563,5.5630000000001925,0.7207809266113169
5564,5.564000000000193,0.7208538867582156
5565,5.565000000000193,0.7209268413665995
5566,5.5660000000001935,0.7209997904370906
5567,5.567000000000194,0.7210727339703126
5568,5.568000000000194,0.7211456719668874
5569,5.5690000000001945,0.7212186044274375
5570,5.570000000000195,0.7212915313525844
5571,5.571000000000195,0.7213644527429509
5572,5.572000000000196,0.7214373685991582
5573,5.573000000000196,0.7215102789218277
5574,5.574000000000196,0.7215831837115815
5575,5.5750000000001965,0.7216560829690402
5576,5.576000000000197,0.7217289766948253
5577,5.577000000000197,0.7218018648895573
5578,5.5780000000001975,0.7218747475538572
5579,5.579000000000198,0.7219476246883454
5580,5.580000000000198,0.7220204962936421
5581,5.581000000000199,0.7220933623703677
5582,5.582000000000199,0.7221662229191425
5583,5.583000000000199,0.7222390779405858
5584,5.5840000000002,0.7223119274353171
5585,5.5850000000002,0.7223847714039573
5586,5.5860000000002,0.7224576098471241
5587,5.5870000000002005,0.7225304427654375
5588,5.588000000000201,0.7226032701595164
5589,5.589000000000201,0.7226760920299796
5590,5.5900000000002015,0.722748908377446
5591,5.591000000000202,0.7228217192025335
5592,5.592000000000202,0.7228945245058603
5593,5.5930000000002025,0.7229673242880456
5594,5.594000000000203,0.7230401185497064
5595,5.595000000000203,0.7231129072914609
5596,5.596000000000204,0.7231856905139266
5597,5.597000000000204,0.7232584682177209
5598,5.598000000000204,0.7233312404034611
5599,5.5990000000002045,0.7234040070717644
5600,5.600000000000205,0.7234767682232478
5601,5.601000000000205,0.7235495238585279
5602,5.6020000000002055,0.7236222739782214
5603,5.603000000000206,0.7236950185829448
5604,5.604000000000206,0.723767757673314
5605,5.605000000000207,0.7238404912499451
5606,5.606000000000207,0.7239132193134546
5607,5.607000000000207,0.7239859418644579
5608,5.608000000000208,0.7240586589035705
5609,5.609000000000208,0.7241313704314074
5610,5.610000000000208,0.7242040764485848
5611,5.6110000000002085,0.7242767769557169
5612,5.612000000000209,0.7243494719534191
5613,5.613000000000209,0.7244221614423059
5614,5.6140000000002095,0.7244948454229919
5615,5.61500000000021,0.724567523896091
5616,5.61600000000021,0.7246401968622185
5617,5.6170000000002105,0.7247128643219872
5618,5.618000000000211,0.7247855262760121
5619,5.619000000000211,0.7248581827249061
5620,5.620000000000212,0.7249308336692829
5621,5.621000000000212,0.7250034791097563
5622,5.622000000000212,0.7250761190469388
5623,5.6230000000002125,0.7251487534814438
5624,5.624000000000213,0.7252213824138842
5625,5.625000000000213,0.7252940058448724
5626,5.6260000000002135,0.7253666237750213
5627,5.627000000000214,0.7254392362049427
5628,5.628000000000214,0.7255118431352494
5629,5.629000000000215,0.7255844445665531
5630,5.630000000000215,0.7256570404994654
5631,5.631000000000215,0.7257296309345982
5632,5.632000000000216,0.7258022158725628
5633,5.633000000000216,0.7258747953139711
5634,5.634000000000216,0.7259473692594335
5635,5.6350000000002165,0.7260199377095614
5636,5.636000000000217,0.7260925006649656
5637,5.637000000000217,0.7261650581262565
5638,5.6380000000002175,0.7262376100940446
5639,5.639000000000218,0.7263101565689409
5640,5.640000000000218,0.7263826975515546
5641,5.6410000000002185,0.726455233042496
5642,5.642000000000219,0.7265277630423751
5643,5.643000000000219,0.7266002875518014
5644,5.64400000000022,0.7266728065713843
5645,5.64500000000022,0.7267453201017332
5646,5.64600000000022,0.7268178281434573
5647,5.6470000000002205,0.7268903306971652
5648,5.648000000000221,0.726962827763466
5649,5.649000000000221,0.7270353193429681
5650,5.6500000000002215,0.7271078054362803
5651,5.651000000000222,0.7271802860440103
5652,5.652000000000222,0.7272527611667668
5653,5.653000000000223,0.7273252308051577
5654,5.654000000000223,0.72739769495979
5655,5.655000000000223,0.7274701536312725
5656,5.656000000000224,0.7275426068202118
5657,5.657000000000224,0.7276150545272156
5658,5.658000000000224,0.7276874967528906
5659,5.6590000000002245,0.7277599334978442
5660,5.660000000000225,0.7278323647626826
5661,5.661000000000225,0.7279047905480127
5662,5.6620000000002255,0.7279772108544414
5663,5.663000000000226,0.7280496256825739
5664,5.664000000000226,0.7281220350330175
5665,5.6650000000002265,0.7281944389063774
5666,5.666000000000227,0.7282668373032591
5667,5.667000000000227,0.7283392302242693
5668,5.668000000000228,0.7284116176700122
5669,5.669000000000228,0.7284839996410937
5670,5.670000000000228,0.7285563761381189
5671,5.6710000000002285,0.7286287471616923
5672,5.672000000000229,0.7287011127124193
5673,5.673000000000229,0.7287734727909041
5674,5.6740000000002295,0.7288458273977511
5675,5.67500000000023,0.7289181765335647
5676,5.67600000000023,0.7289905201989489
5677,5.677000000000231,0.7290628583945077
5678,5.678000000000231,0.729135191120845
5679,5.679000000000231,0.7292075183785637
5680,5.680000000000232,0.729279840168268
5681,5.681000000000232,0.7293521564905611
5682,5.682000000000232,0.7294244673460453
5683,5.6830000000002325,0.7294967727353244
5684,5.684000000000233,0.7295690726590008
5685,5.685000000000233,0.7296413671176771
5686,5.6860000000002335,0.7297136561119557
5687,5.687000000000234,0.729785939642439
5688,5.688000000000234,0.7298582177097286
5689,5.6890000000002345,0.7299304903144272
5690,5.690000000000235,0.7300027574571359
5691,5.691000000000235,0.7300750191384567
5692,5.692000000000236,0.7301472753589909
5693,5.693000000000236,0.7302195261193396
5694,5.694000000000236,0.730291771420104
5695,5.6950000000002365,0.7303640112618849
5696,5.696000000000237,0.7304362456452835
5697,5.697000000000237,0.7305084745709001
5698,5.6980000000002375,0.7305806980393347
5699,5.699000000000238,0.7306529160511882
5700,5.700000000000238,0.7307251286070604
5701,5.701000000000239,0.7307973357075513
5702,5.702000000000239,0.7308695373532608
5703,5.703000000000239,0.7309417335447884
5704,5.70400000000024,0.7310139242827332
5705,5.70500000000024,0.7310861095676947
5706,5.70600000000024,0.7311582894002722
5707,5.7070000000002405,0.7312304637810644
5708,5.708000000000241,0.7313026327106705
5709,5.709000000000241,0.7313747961896885
5710,5.7100000000002415,0.7314469542187171
5711,5.711000000000242,0.7315191067983542
5712,5.712000000000242,0.7315912539291987
5713,5.7130000000002426,0.7316633956118479
5714,5.714000000000243,0.7317355318468997
5715,5.715000000000243,0.7318076626349521
5716,5.716000000000244,0.7318797879766022
5717,5.717000000000244,0.7319519078724472
5718,5.718000000000244,0.7320240223230843
5719,5.7190000000002446,0.7320961313291104
5720,5.720000000000245,0.7321682348911225
5721,5.721000000000245,0.7322403330097172
5722,5.722000000000246,0.7323124256854909
5723,5.723000000000246,0.7323845129190397
5724,5.724000000000246,0.7324565947109598
5725,5.725000000000247,0.7325286710618475
5726,5.726000000000247,0.7326007419722983
5727,5.727000000000247,0.7326728074429079
5728,5.728000000000248,0.7327448674742716
5729,5.729000000000248,0.732816922066985
5730,5.730000000000248,0.7328889712216428
5731,5.731000000000249,0.7329610149388405
5732,5.732000000000249,0.7330330532191727
5733,5.733000000000249,0.733105086063234
5734,5.73400000000025,0.7331771134716187
5735,5.73500000000025,0.733249135444922
5736,5.73600000000025,0.7333211519837365
5737,5.737000000000251,0.7333931630886577
5738,5.738000000000251,0.7334651687602786
5739,5.739000000000251,0.7335371689991932
5740,5.740000000000252,0.7336091638059947
5741,5.741000000000252,0.7336811531812768
5742,5.742000000000252,0.7337531371256324
5743,5.743000000000253,0.7338251156396547
5744,5.744000000000253,0.7338970887239364
5745,5.745000000000253,0.7339690563790701
5746,5.746000000000254,0.7340410186056485
5747,5.747000000000254,0.7341129754042641
5748,5.748000000000254,0.7341849267755087
5749,5.749000000000255,0.7342568727199745
5750,5.750000000000255,0.7343288132382535
5751,5.751000000000255,0.7344007483309374
5752,5.752000000000256,0.7344726779986174
5753,5.753000000000256,0.7345446022418853
5754,5.754000000000256,0.7346165210613317
5755,5.755000000000257,0.7346884344575486
5756,5.756000000000257,0.7347603424311258
5757,5.757000000000257,0.7348322449826548
5758,5.758000000000258,0.7349041421127264
5759,5.759000000000258,0.7349760338219299
5760,5.760000000000258,0.7350479201108564
5761,5.761000000000259,0.7351198009800958
5762,5.762000000000259,0.7351916764302376
5763,5.763000000000259,0.7352635464618722
5764,5.76400000000026,0.7353354110755891
5765,5.76500000000026,0.7354072702719769
5766,5.76600000000026,0.7354791240516261
5767,5.767000000000261,0.7355509724151247
5768,5.768000000000261,0.7356228153630622
5769,5.769000000000261,0.7356946528960272
5770,5.770000000000262,0.7357664850146082
5771,5.771000000000262,0.7358383117193944
5772,5.772000000000262,0.735910133010973
5773,5.773000000000263,0.7359819488899325
5774,5.774000000000263,0.7360537593568613
5775,5.775000000000263,0.7361255644123469
5776,5.776000000000264,0.7361973640569769
5777,5.777000000000264,0.7362691582913384
5778,5.778000000000264,0.7363409471160195
5779,5.779000000000265,0.7364127305316065
5780,5.780000000000265,0.7364845085386871
5781,5.781000000000265,0.736556281137848
5782,5.782000000000266,0.7366280483296754
5783,5.783000000000266,0.7366998101147562
5784,5.784000000000266,0.7367715664936768
5785,5.785000000000267,0.736843317467023
5786,5.786000000000267,0.7369150630353812
5787,5.787000000000267,0.7369868031993373
5788,5.788000000000268,0.7370585379594767
5789,5.789000000000268,0.7371302673163849
5790,5.790000000000268,0.7372019912706473
5791,5.791000000000269,0.7372737098228497
5792,5.792000000000269,0.7373454229735763
5793,5.793000000000269,0.7374171307234123
5794,5.79400000000027,0.7374888330729427
5795,5.79500000000027,0.7375605300227516
5796,5.79600000000027,0.7376322215734239
5797,5.797000000000271,0.7377039077255432
5798,5.798000000000271,0.7377755884796944
5799,5.799000000000271,0.7378472638364607
5800,5.800000000000272,0.7379189337964265
5801,5.801000000000272,0.7379905983601748
5802,5.802000000000272,0.7380622575282894
5803,5.803000000000273,0.7381339113013532
5804,5.804000000000273,0.7382055596799499
5805,5.805000000000273,0.7382772026646621
5806,5.806000000000274,0.7383488402560726
5807,5.807000000000274,0.7384204724547638
5808,5.808000000000274,0.7384920992613189
5809,5.809000000000275,0.7385637206763199
5810,5.810000000000275,0.7386353367003484
5811,5.811000000000275,0.738706947333987
5812,5.812000000000276,0.7387785525778174
5813,5.813000000000276,0.7388501524324207
5814,5.814000000000276,0.7389217468983796
5815,5.815000000000277,0.7389933359762747
5816,5.816000000000277,0.7390649196666871
5817,5.817000000000277,0.7391364979701982
5818,5.818000000000278,0.7392080708873885
5819,5.819000000000278,0.7392796384188389
5820,5.820000000000278,0.73935120056513
5821,5.821000000000279,0.7394227573268423
5822,5.822000000000279,0.7394943087045558
5823,5.823000000000279,0.7395658546988504
5824,5.82400000000028,0.7396373953103065
5825,5.82500000000028,0.7397089305395037
5826,5.82600000000028,0.7397804603870214
5827,5.827000000000281,0.7398519848534391
5828,5.828000000000281,0.7399235039393363
5829,5.829000000000281,0.7399950176452919
5830,5.830000000000282,0.7400665259718847
5831,5.831000000000282,0.7401380289196937
5832,5.832000000000282,0.7402095264892982
5833,5.833000000000283,0.7402810186812754
5834,5.834000000000283,0.7403525054962042
5835,5.835000000000283,0.740423986934663
5836,5.836000000000284,0.7404954629972296
5837,5.837000000000284,0.7405669336844817
5838,5.838000000000284,0.7406383989969971
5839,5.839000000000285,0.7407098589353531
5840,5.840000000000285,0.7407813135001278
5841,5.841000000000285,0.740852762691898
5842,5.842000000000286,0.7409242065112399
5843,5.843000000000286,0.7409956449587318
5844,5.844000000000286,0.7410670780349496
5845,5.845000000000287,0.7411385057404702
5846,5.846000000000287,0.74120992807587
5847,5.847000000000287,0.7412813450417248
5848,5.848000000000288,0.7413527566386109
5849,5.849000000000288,0.7414241628671047
5850,5.850000000000288,0.741495563727781
5851,5.851000000000289,0.7415669592212166
5852,5.852000000000289,0.7416383493479864
5853,5.853000000000289,0.7417097341086656
5854,5.85400000000029,0.7417811135038295
5855,5.85500000000029,0.7418524875340526
5856,5.85600000000029,0.7419238561999105
5857,5.857000000000291,0.7419952195019774
5858,5.858000000000291,0.7420665774408282
5859,5.859000000000291,0.7421379300170368
5860,5.860000000000292,0.7422092772311776
5861,5.861000000000292,0.7422806190838246
5862,5.862000000000292,0.742351955575552
5863,5.863000000000293,0.7424232867069328
5864,5.864000000000293,0.7424946124785412
5865,5.865000000000293,0.7425659328909505
5866,5.866000000000294,0.7426372479447336
5867,5.867000000000294,0.7427085576404641
5868,5.868000000000294,0.7427798619787144
5869,5.869000000000295,0.742851160960058
5870,5.870000000000295,0.7429224545850666
5871,5.871000000000295,0.7429937428543132
5872,5.872000000000296,0.7430650257683702
5873,5.873000000000296,0.7431363033278093
5874,5.874000000000296,0.743207575533203
5875,5.875000000000297,0.7432788423851229
5876,5.876000000000297,0.7433501038841406
5877,5.877000000000297,0.7434213600308276
5878,5.878000000000298,0.7434926108257552
5879,5.879000000000298,0.7435638562694954
5880,5.880000000000298,0.7436350963626179
5881,5.881000000000299,0.7437063311056946
5882,5.882000000000299,0.7437775604992959
5883,5.883000000000299,0.7438487845439925
5884,5.8840000000003,0.7439200032403542
5885,5.8850000000003,0.7439912165889523
5886,5.8860000000003,0.744062424590356
5887,5.887000000000301,0.7441336272451359
5888,5.888000000000301,0.7442048245538614
5889,5.889000000000301,0.7442760165171021
5890,5.890000000000302,0.7443472031354277
5891,5.891000000000302,0.7444183844094074
5892,5.892000000000302,0.7444895603396102
5893,5.893000000000303,0.7445607309266058
5894,5.894000000000303,0.7446318961709624
5895,5.895000000000303,0.7447030560732486
5896,5.896000000000304,0.7447742106340334
5897,5.897000000000304,0.7448453598538849
5898,5.898000000000304,0.7449165037333714
5899,5.899000000000305,0.7449876422730609
5900,5.900000000000305,0.7450587754735217
5901,5.901000000000305,0.7451299033353208
5902,5.902000000000306,0.7452010258590264
5903,5.903000000000306,0.7452721430452057
5904,5.904000000000306,0.7453432548944263
5905,5.905000000000307,0.7454143614072548
5906,5.906000000000307,0.7454854625842587
5907,5.907000000000307,0.7455565584260047
5908,5.908000000000308,0.7456276489330591
5909,5.909000000000308,0.7456987341059891
5910,5.910000000000308,0.7457698139453601
5911,5.911000000000309,0.7458408884517391
5912,5.912000000000309,0.745911957625692
5913,5.913000000000309,0.7459830214677843
5914,5.91400000000031,0.7460540799785823
5915,5.91500000000031,0.7461251331586509
5916,5.91600000000031,0.7461961810085561
5917,5.917000000000311,0.746267223528863
5918,5.918000000000311,0.7463382607201366
5919,5.919000000000311,0.7464092925829421
5920,5.920000000000312,0.7464803191178438
5921,5.921000000000312,0.7465513403254069
5922,5.922000000000312,0.7466223562061958
5923,5.923000000000313,0.7466933667607744
5924,5.924000000000313,0.7467643719897074
5925,5.925000000000313,0.7468353718935583
5926,5.926000000000314,0.7469063664728919
5927,5.927000000000314,0.7469773557282707
5928,5.928000000000314,0.7470483396602593
5929,5.929000000000315,0.7471193182694202
5930,5.930000000000315,0.7471902915563173
5931,5.931000000000315,0.7472612595215138
5932,5.932000000000316,0.747332222165572
5933,5.933000000000316,0.7474031794890551
5934,5.934000000000316,0.7474741314925257
5935,5.935000000000317,0.7475450781765461
5936,5.936000000000317,0.7476160195416791
5937,5.937000000000317,0.7476869555884863
5938,5.938000000000318,0.7477578863175303
5939,5.939000000000318,0.7478288117293721
5940,5.940000000000318,0.7478997318245743
5941,5.941000000000319,0.7479706466036976
5942,5.942000000000319,0.7480415560673043
5943,5.943000000000319,0.7481124602159553
5944,5.94400000000032,0.748183359050211
5945,5.94500000000032,0.7482542525706337
5946,5.94600000000032,0.7483251407777829
5947,5.947000000000321,0.74839602367222
5948,5.948000000000321,0.7484669012545049
5949,5.949000000000321,0.7485377735251986
5950,5.950000000000322,0.7486086404848606
5951,5.951000000000322,0.7486795021340515
5952,5.952000000000322,0.7487503584733308
5953,5.953000000000323,0.748821209503258
5954,5.954000000000323,0.7488920552243933
5955,5.955000000000323,0.7489628956372956
5956,5.956000000000324,0.7490337307425239
5957,5.957000000000324,0.749104560540638
5958,5.958000000000324,0.7491753850321966
5959,5.959000000000325,0.7492462042177582
5960,5.960000000000325,0.7493170180978815
5961,5.961000000000325,0.7493878266731251
5962,5.962000000000326,0.7494586299440474
5963,5.963000000000326,0.7495294279112068
5964,5.964000000000326,0.7496002205751604
5965,5.965000000000327,0.749671007936467
5966,5.966000000000327,0.749741789995684
5967,5.967000000000327,0.7498125667533687
5968,5.968000000000328,0.7498833382100788
5969,5.969000000000328,0.7499541043663716
5970,5.970000000000328,0.7500248652228038
5971,5.971000000000329,0.7500956207799327
5972,5.972000000000329,0.7501663710383153
5973,5.973000000000329,0.7502371159985077
5974,5.97400000000033,0.7503078556610668
5975,5.97500000000033,0.7503785900265486
5976,5.97600000000033,0.7504493190955095
5977,5.977000000000331,0.7505200428685056
5978,5.978000000000331,0.7505907613460926
5979,5.979000000000331,0.750661474528826
5980,5.980000000000332,0.750732182417262
5981,5.981000000000332,0.7508028850119552
5982,5.982000000000332,0.7508735823134618
5983,5.983000000000333,0.7509442743223363
5984,5.984000000000333,0.7510149610391337
5985,5.985000000000333,0.7510856424644092
5986,5.986000000000334,0.751156318598717
5987,5.987000000000334,0.7512269894426119
5988,5.988000000000334,0.7512976549966479
5989,5.989000000000335,0.7513683152613796
5990,5.990000000000335,0.7514389702373607
5991,5.991000000000335,0.7515096199251458
5992,5.992000000000336,0.7515802643252875
5993,5.993000000000336,0.7516509034383403
5994,5.994000000000336,0.7517215372648575
5995,5.995000000000337,0.7517921658053919
5996,5.996000000000337,0.7518627890604972
5997,5.997000000000337,0.7519334070307259
5998,5.998000000000338,0.7520040197166316
5999,5.999000000000338,0.7520746271187659
6000,6.000000000000338,0.7521452292376825
6001,6.001000000000339,0.7522158260739329
6002,6.002000000000339,0.7522864176280695
6003,6.003000000000339,0.7523570039006447
6004,6.00400000000034,0.7524275848922102
6005,6.00500000000034,0.7524981606033178
6006,6.00600000000034,0.7525687310345189
6007,6.007000000000341,0.7526392961863655
6008,6.008000000000341,0.7527098560594088
6009,6.009000000000341,0.7527804106541993
6010,6.010000000000342,0.7528509599712887
6011,6.011000000000342,0.7529215040112276
6012,6.012000000000342,0.7529920427745666
6013,6.013000000000343,0.7530625762618568
6014,6.014000000000343,0.7531331044736479
6015,6.015000000000343,0.753203627410491
6016,6.016000000000344,0.7532741450729351
6017,6.017000000000344,0.7533446574615313
6018,6.018000000000344,0.7534151645768286
6019,6.019000000000345,0.753485666419377
6020,6.020000000000345,0.753556162989726
6021,6.021000000000345,0.753626654288425
6022,6.022000000000346,0.7536971403160229
6023,6.023000000000346,0.7537676210730693
6024,6.024000000000346,0.7538380965601124
6025,6.025000000000347,0.7539085667777016
6026,6.026000000000347,0.7539790317263851
6027,6.027000000000347,0.7540494914067116
6028,6.028000000000348,0.7541199458192293
6029,6.029000000000348,0.7541903949644865
6030,6.030000000000348,0.7542608388430309
6031,6.031000000000349,0.7543312774554105
6032,6.032000000000349,0.754401710802173
6033,6.033000000000349,0.7544721388838659
6034,6.03400000000035,0.754542561701037
6035,6.03500000000035,0.7546129792542325
6036,6.03600000000035,0.7546833915440009
6037,6.037000000000351,0.7547537985708885
6038,6.038000000000351,0.7548242003354415
6039,6.039000000000351,0.7548945968382076
6040,6.040000000000352,0.7549649880797328
6041,6.041000000000352,0.7550353740605633
6042,6.042000000000352,0.7551057547812455
6043,6.043000000000353,0.7551761302423255
6044,6.044000000000353,0.7552465004443493
6045,6.045000000000353,0.7553168653878622
6046,6.046000000000354,0.7553872250734103
6047,6.047000000000354,0.7554575795015388
6048,6.048000000000354,0.7555279286727933
6049,6.049000000000355,0.7555982725877184
6050,6.050000000000355,0.7556686112468594
6051,6.051000000000355,0.7557389446507611
6052,6.052000000000356,0.7558092727999685
6053,6.053000000000356,0.755879595695026
6054,6.054000000000356,0.7559499133364779
6055,6.055000000000357,0.7560202257248685
6056,6.056000000000357,0.756090532860742
6057,6.057000000000357,0.756160834744642
6058,6.058000000000358,0.7562311313771128
6059,6.059000000000358,0.7563014227586978
6060,6.060000000000358,0.7563717088899408
6061,6.061000000000359,0.7564419897713848
6062,6.062000000000359,0.7565122654035732
6063,6.063000000000359,0.756582535787049
6064,6.06400000000036,0.7566528009223551
6065,6.06500000000036,0.7567230608100343
6066,6.06600000000036,0.7567933154506292
6067,6.067000000000361,0.7568635648446825
6068,6.068000000000361,0.7569338089927361
6069,6.069000000000361,0.7570040478953329
6070,6.070000000000362,0.757074281553014
6071,6.071000000000362,0.7571445099663218
6072,6.072000000000362,0.7572147331357978
6073,6.073000000000363,0.757284951061984
6074,6.074000000000363,0.7573551637454214
6075,6.075000000000363,0.7574253711866514
6076,6.076000000000364,0.7574955733862155
6077,6.077000000000364,0.7575657703446542
6078,6.0780000000003644,0.7576359620625082
6079,6.079000000000365,0.7577061485403189
6080,6.080000000000365,0.7577763297786264
6081,6.081000000000365,0.757846505777971
6082,6.082000000000366,0.7579166765388935
6083,6.083000000000366,0.7579868420619331
6084,6.0840000000003664,0.7580570023476306
6085,6.085000000000367,0.758127157396525
6086,6.086000000000367,0.7581973072091569
6087,6.087000000000368,0.7582674517860649
6088,6.088000000000368,0.7583375911277891
6089,6.089000000000368,0.7584077252348682
6090,6.0900000000003685,0.7584778541078414
6091,6.091000000000369,0.7585479777472479
6092,6.092000000000369,0.7586180961536261
6093,6.0930000000003695,0.7586882093275149
6094,6.09400000000037,0.7587583172694523
6095,6.09500000000037,0.7588284199799772
6096,6.0960000000003705,0.7588985174596274
6097,6.097000000000371,0.7589686097089414
6098,6.098000000000371,0.7590386967284565
6099,6.099000000000372,0.759108778518711
6100,6.100000000000372,0.7591788550802417
6101,6.101000000000372,0.759248926413587
6102,6.1020000000003725,0.7593189925192834
6103,6.103000000000373,0.7593890533978683
6104,6.104000000000373,0.7594591090498792
6105,6.1050000000003735,0.7595291594758522
6106,6.106000000000374,0.7595992046763247
6107,6.107000000000374,0.7596692446518324
6108,6.108000000000375,0.7597392794029125
6109,6.109000000000375,0.759809308930101
6110,6.110000000000375,0.7598793332339338
6111,6.111000000000376,0.7599493523149472
6112,6.112000000000376,0.760019366173677
6113,6.113000000000376,0.7600893748106587
6114,6.1140000000003765,0.7601593782264281
6115,6.115000000000377,0.76022937642152
6116,6.116000000000377,0.7602993693964704
6117,6.1170000000003775,0.7603693571518136
6118,6.118000000000378,0.7604393396880855
6119,6.119000000000378,0.7605093170058199
6120,6.1200000000003785,0.7605792891055524
6121,6.121000000000379,0.7606492559878169
6122,6.122000000000379,0.7607192176531478
6123,6.12300000000038,0.7607891741020795
6124,6.12400000000038,0.7608591253351457
6125,6.12500000000038,0.7609290713528808
6126,6.1260000000003805,0.7609990121558186
6127,6.127000000000381,0.7610689477444921
6128,6.128000000000381,0.7611388781194354
6129,6.1290000000003815,0.7612088032811818
6130,6.130000000000382,0.7612787232302642
6131,6.131000000000382,0.7613486379672156
6132,6.132000000000383,0.7614185474925692
6133,6.133000000000383,0.7614884518068576
6134,6.134000000000383,0.7615583509106135
6135,6.135000000000384,0.7616282448043692
6136,6.136000000000384,0.7616981334886573
6137,6.137000000000384,0.7617680169640094
6138,6.1380000000003845,0.7618378952309586
6139,6.139000000000385,0.7619077682900354
6140,6.140000000000385,0.7619776361417724
6141,6.1410000000003855,0.7620474987867009
6142,6.142000000000386,0.7621173562253527
6143,6.143000000000386,0.7621872084582587
6144,6.1440000000003865,0.7622570554859504
6145,6.145000000000387,0.7623268973089583
6146,6.146000000000387,0.7623967339278137
6147,6.147000000000388,0.762466565343047
6148,6.148000000000388,0.7625363915551894
6149,6.149000000000388,0.7626062125647706
6150,6.1500000000003885,0.7626760283723213
6151,6.151000000000389,0.7627458389783712
6152,6.152000000000389,0.7628156443834506
6153,6.1530000000003895,0.7628854445880896
6154,6.15400000000039,0.7629552395928174
6155,6.15500000000039,0.7630250293981637
6156,6.156000000000391,0.7630948140046583
6157,6.157000000000391,0.7631645934128298
6158,6.158000000000391,0.7632343676232081
6159,6.159000000000392,0.7633041366363215
6160,6.160000000000392,0.763373900452699
6161,6.161000000000392,0.7634436590728694
6162,6.1620000000003925,0.7635134124973615
6163,6.163000000000393,0.7635831607267032
6164,6.164000000000393,0.7636529037614226
6165,6.1650000000003935,0.7637226416020487
6166,6.166000000000394,0.7637923742491087
6167,6.167000000000394,0.7638621017031304
6168,6.1680000000003945,0.763931823964642
6169,6.169000000000395,0.7640015410341706
6170,6.170000000000395,0.7640712529122438
6171,6.171000000000396,0.7641409595993888
6172,6.172000000000396,0.7642106610961327
6173,6.173000000000396,0.7642803574030024
6174,6.1740000000003965,0.7643500485205247
6175,6.175000000000397,0.7644197344492263
6176,6.176000000000397,0.7644894151896335
6177,6.1770000000003975,0.764559090742273
6178,6.178000000000398,0.764628761107671
6179,6.179000000000398,0.7646984262863535
6180,6.180000000000399,0.7647680862788462
6181,6.181000000000399,0.7648377410856754
6182,6.182000000000399,0.7649073907073664
6183,6.1830000000004,0.7649770351444448
6184,6.1840000000004,0.7650466743974361
6185,6.1850000000004,0.7651163084668652
6186,6.1860000000004005,0.7651859373532577
6187,6.187000000000401,0.7652555610571379
6188,6.188000000000401,0.7653251795790312
6189,6.1890000000004015,0.7653947929194617
6190,6.190000000000402,0.7654644010789542
6191,6.191000000000402,0.7655340040580332
6192,6.1920000000004025,0.7656036018572224
6193,6.193000000000403,0.7656731944770466
6194,6.194000000000403,0.765742781918029
6195,6.195000000000404,0.765812364180694
6196,6.196000000000404,0.7658819412655649
6197,6.197000000000404,0.7659515131731653
6198,6.1980000000004045,0.7660210799040186
6199,6.199000000000405,0.766090641458648
6200,6.200000000000405,0.7661601978375765
6201,6.2010000000004055,0.7662297490413271
6202,6.202000000000406,0.7662992950704223
6203,6.203000000000406,0.7663688359253853
6204,6.204000000000407,0.7664383716067381
6205,6.205000000000407,0.7665079021150035
6206,6.206000000000407,0.7665774274507032
6207,6.207000000000408,0.7666469476143597
6208,6.208000000000408,0.7667164626064945
6209,6.209000000000408,0.7667859724276299
6210,6.2100000000004085,0.7668554770782875
6211,6.211000000000409,0.7669249765589882
6212,6.212000000000409,0.766994470870254
6213,6.2130000000004095,0.7670639600126057
6214,6.21400000000041,0.7671334439865648
6215,6.21500000000041,0.7672029227926516
6216,6.2160000000004105,0.7672723964313877
6217,6.217000000000411,0.7673418649032931
6218,6.218000000000411,0.7674113282088884
6219,6.219000000000412,0.7674807863486943
6220,6.220000000000412,0.7675502393232306
6221,6.221000000000412,0.7676196871330178
6222,6.2220000000004125,0.7676891297785753
6223,6.223000000000413,0.7677585672604234
6224,6.224000000000413,0.7678279995790815
6225,6.2250000000004135,0.7678974267350691
6226,6.226000000000414,0.7679668487289056
6227,6.227000000000414,0.7680362655611102
6228,6.228000000000415,0.768105677232202
6229,6.229000000000415,0.7681750837426999
6230,6.230000000000415,0.7682444850931229
6231,6.231000000000416,0.7683138812839898
6232,6.232000000000416,0.7683832723158184
6233,6.233000000000416,0.7684526581891274
6234,6.2340000000004165,0.7685220389044355
6235,6.235000000000417,0.7685914144622603
6236,6.236000000000417,0.7686607848631197
6237,6.2370000000004175,0.7687301501075315
6238,6.238000000000418,0.7687995101960138
6239,6.239000000000418,0.7688688651290839
6240,6.2400000000004185,0.7689382149072588
6241,6.241000000000419,0.7690075595310564
6242,6.242000000000419,0.769076899000993
6243,6.24300000000042,0.7691462333175865
6244,6.24400000000042,0.7692155624813533
6245,6.24500000000042,0.7692848864928092
6246,6.2460000000004205,0.7693542053524723
6247,6.247000000000421,0.7694235190608578
6248,6.248000000000421,0.7694928276184824
